user_id,dataset,timestamp,speaker,line,direction,agree_cnt,reason,possible_comment,created_at
9,ES2008a,424.04,B,That's pretty impressive.,POSITIVE,13,Being positive,Complimenting the image being drawn by one of the group members.,2021-04-02 14:31:40.542770+00:00
1049,ES2008a,109.8,A,"Um Alima, sorry, Alima.",NEGATIVE,2,Causing annoyance,The speaker did not know the pronunciation of a group member.,2021-04-02 14:58:09.913588+00:00
1049,ES2008a,217.04,A,Excellent.,POSITIVE,3,Being positive,This participant provided positive feedback to another participant by saying she did excellent work.,2021-04-02 15:01:53.099935+00:00
1049,ES2008a,240.19,B,"No, you can erase the turtle, it's alright.",NEGATIVE,1,Dismissing others,This participant indicated that it would be alright for another participant to erase someone's hard work.,2021-04-02 15:02:53.349690+00:00
1049,ES2008a,281.21,D,"Oh my god, it's better than what I'm gonna be able to do.",POSITIVE,4,Being positive,This participant gave a compliment to another participant's drawing.,2021-04-02 15:04:36.212104+00:00
1049,ES2008a,242.75,A,Might be nice to have them all up there at same time.,POSITIVE,1,Being respectful,This participant honor's every participants work by indicating their work should stay visible.,2021-04-02 15:05:21.856236+00:00
1049,ES2008a,418.09,D,That's impressive.,POSITIVE,3,Being positive,"By saying ""that's impressive"" this participant gave a compliment to another participant.",2021-04-02 15:07:18.148861+00:00
1049,ES2008a,424.04,B,That's pretty impressive.,POSITIVE,13,Being positive,"By saying ""that's pretty impressive"" this participant gave another positive feedback.",2021-04-02 15:07:53.982157+00:00
1049,ES2008a,490.42,A,"Okay um, just to generate a little bit of discussion about the project um, I could I'd like to hear about your experiences using ro remote controls, um your first ideas about um creating a new r remote control, what would be the best um like you what are the features that you really like what are the features that you don't like, etcetera, so",POSITIVE,7,Being respectful,This participant was respectful be asking to hear about others' experiences.,2021-04-02 15:08:54.991486+00:00
540,ES2008a,32.79,A,Good morning everybody.,POSITIVE,3,Being agreeable,A greeting creates a pleasant and welcoming atmosphere for a discussion which also gives others a chance to return the greeting.,2021-04-02 15:10:56.043456+00:00
1049,ES2008a,705.75,A,So how do we work with that?,POSITIVE,5,Being respectful,This participant reinforced safety by asking for other's ideas to solve conflicting ideas.,2021-04-02 15:11:27.399124+00:00
540,ES2008a,35.36,A,I'm really excited to start this team.,POSITIVE,8,Being positive,This statement makes people feel included as a part of the team as well as raises group morale by expressing a positive attitude.,2021-04-02 15:11:49.660627+00:00
1049,ES2008a,789.11,A,Good question.,POSITIVE,14,Being agreeable,This participant shared an opinion that another participant asked a good question.,2021-04-02 15:13:34.843036+00:00
1049,ES2008a,882.79,A,Mind if we move on?,NEGATIVE,2,Dismissing others,"By saying""mind if we move on"" this participant is dismissing any further discussion.",2021-04-02 15:14:59.722692+00:00
540,ES2008a,72.86,A,I'm hoping that we can all work together to achieve all three of those.,POSITIVE,3,Being agreeable,I feel this type of attitude brings collaborative feel to the discussion and primes others to begin thinking how to express themselves which would increase comfort levels.,2021-04-02 15:15:28.780423+00:00
1049,ES2008a,943.31,A,Um so very exited to see all your animals and how what wonderful um artists we all are,POSITIVE,10,Being positive,This was a good compliment to the meeting participants who drew and applauded their effort.,2021-04-02 15:16:13.223739+00:00
540,ES2008a,149.25,B,"blah, blah, blah, and I have no artistic talents.",NEGATIVE,2,Being passive-aggressive,"This person seems to be concealing some inner frustration at having to draw and explain a little about themselves so by saying ""blah blah blah"" they are not contributing much to the discussion in this way.",2021-04-02 15:17:13.644770+00:00
540,ES2008a,171.72,B,"Not necessarily 'cause it's my absolute favourite animal, but just that I think they're drawable.",NEGATIVE,1,Being passive-aggressive,"The request was to draw a favorite animal, but this statement makes it clear they do not want to follow that directive and instead simply want to draw it because they think they can do it.",2021-04-02 15:17:53.195650+00:00
540,ES2008a,195.91,A,So what are your favourite characteristics?,POSITIVE,1,Being positive,This question helps focus attention back to the original instructions while also encouraging the other person to offer more insight into how they are feeling and what they think.,2021-04-02 15:18:39.269090+00:00
540,ES2008a,279.5,B,"Well, snake?",NEGATIVE,1,Causing embarrassment,The other person made it clear they drew a whale but this comment insists it looks like a snake which might cause the other person embarrassment since they already expressed they felt they had a lack of artistic skill.,2021-04-02 15:20:23.659143+00:00
540,ES2008a,281.21,D,"Oh my god, it's better than what I'm gonna be able to do.",POSITIVE,4,Being agreeable,This person is offering a compliment towards the person who previously drew an animal which may increase their confidence and encourage them to share more in the discussion by feeling accepted by the group.,2021-04-02 15:21:11.594471+00:00
540,ES2008a,418.09,D,That's impressive.,POSITIVE,3,Being respectful,This comment gives praise to another who is drawing a coyote which makes them likely feel accepted and a part of the group which would increase the comfort level.,2021-04-02 15:24:28.288052+00:00
540,ES2008a,424.04,B,That's pretty impressive.,POSITIVE,13,Being respectful,This person has chimed in with a compliment as well which increases the drawer's confidence to continue to speak up in the group and share since they feel acceptance.,2021-04-02 15:24:58.131529+00:00
654,ES2008a,32.79,A,Good morning everybody.,POSITIVE,3,Being positive,Greeting everyone at the beginning of a meeting helps ease tensions and start a meeting off well.,2021-04-02 18:19:16.288197+00:00
654,ES2008a,35.36,A,I'm really excited to start this team.,POSITIVE,8,Being positive,Showing your excitement is good to motivate others to share your excitement.,2021-04-02 18:19:44.108780+00:00
654,ES2008a,109.8,A,"Um Alima, sorry, Alima.",POSITIVE,1,Being respectful,Correcting yourself when you say someone's name incorrectly is respectful of that person.,2021-04-02 18:20:25.157238+00:00
654,ES2008a,117.18,A,"Um introduce yourself, um say one thing about yourself and then draw your favourite animal and tell us about it.",POSITIVE,2,Being helpful,Giving someone direct instructions helps them feel more comfortable in knowing what to do.,2021-04-02 18:20:57.040975+00:00
654,ES2008a,46.13,A,"Um our agenda today is we are gonna do a little opening and then I'm gonna talk a little bit about the project, then we'll move into acquaintance such as getting to know each other a little bit, including a tool training exercise.",POSITIVE,3,Being constructive,Starting off a meeting with a good description of what the meeting entails helps everyone understand it better.,2021-04-02 18:21:26.503819+00:00
1062,ES2008a,35.36,A,I'm really excited to start this team.,POSITIVE,8,Being positive,Expressing excitement about being part of a team makes the others feel optimistic,2021-04-02 18:47:30.802787+00:00
1064,ES2008a,424.04,B,That's pretty impressive.,POSITIVE,13,Being positive,They were being supportive and giving praise to the other member of the group. Giving praise encourages others to do the same.,2021-04-02 19:07:55.436178+00:00
1064,ES2008a,605.81,B,I agree with having too many remotes around.,POSITIVE,5,Being agreeable,The speaker is agreeing to another person's idea and comment. Agreeing reinforces what that person said and gives the original comment more importance.,2021-04-02 19:11:21.450552+00:00
1064,ES2008a,789.11,A,Good question.,POSITIVE,14,Being positive,The statement and agreement by this person helps motivate the person to keep talking about their idea.,2021-04-02 19:14:31.490146+00:00
1064,ES2008a,986.5,A,So I'm sure we'll all have more concrete things to contribute next time,POSITIVE,3,Motivating,"Because the person mentioned this, this statement helps motivate the members of the group to come to the next meeting with more solutions and ideas.",2021-04-02 19:18:52.216984+00:00
1064,ES2008a,149.25,B,"blah, blah, blah, and I have no artistic talents.",NEGATIVE,2,Being passive-aggressive,This type of statement doesn't add to the conversation. It detracts from her intelligence and the overall feeling and atmosphere of the group.,2021-04-02 19:21:13.634289+00:00
113,ES2008a,35.36,A,I'm really excited to start this team.,POSITIVE,8,Being positive,This statement expresses strong positive emotion as well as promoting unity and morale.,2021-04-02 22:05:38.550962+00:00
113,ES2008a,72.86,A,I'm hoping that we can all work together to achieve all three of those.,POSITIVE,3,Being positive,"This statement expresses optimism, teamwork, and goals to strive for.",2021-04-02 22:06:23.518866+00:00
113,ES2008a,217.04,A,Excellent.,POSITIVE,3,Being positive,"This is a strong statement of validation towards the previous speaker, one that goes beyond a simple ""good"".",2021-04-02 22:07:52.497240+00:00
113,ES2008a,281.21,D,"Oh my god, it's better than what I'm gonna be able to do.",POSITIVE,4,Being positive,This statement is complementary by way of lighthearted self deprecation. This builds empathy.,2021-04-02 22:08:59.474263+00:00
113,ES2008a,789.11,A,Good question.,POSITIVE,14,Being positive,"This statement is validating, but also makes the previous speaker feel comfortable about not being afraid to seek knowledge or not know something.",2021-04-02 22:11:21.619366+00:00
9,ES2008a,573.0,C,"I find them they can be a bit annoying, especially, like you know if I'm watching T_V_ I have have to have three separate remote controls of in front of me, you know, one for the T_V_, one for the digital box, one for m the video recorder as well.",POSITIVE,2,Being positive,Bringing up good point about not wanting to have too many remotes.,2021-04-05 10:40:33.099443+00:00
9,ES2008a,687.94,A,"Okay, it seems we have a little bit of a conflict over um to uh combining all the remotes cont together versus having f five different remotes.",POSITIVE,4,Being respectful,"Respectfully stating that the group is having a disagreement about whether to combine functions into one remote, or keep them separate.",2021-04-05 10:41:29.808237+00:00
9,ES2008a,761.29,A,"Okay, so maybe have like one remote that has the main functions on, off, channel changing, volume, and another rote remote with all the special things.",POSITIVE,3,Being positive,"Tries to bring up a good compromise on the remote idea so they are not having all individual remotes, but also not combining everything into one.",2021-04-05 10:42:34.322630+00:00
9,ES2008a,810.4,A,It's a good question.,POSITIVE,6,Being positive,"Being positive when they say that instead of the disagreement being a problem, it is actually something really worth discussing.",2021-04-05 10:43:16.883504+00:00
9,ES2008a,865.41,B,"If you have older people or people like me that aren't very co-ordinated hand-eye, it's really quite important that you are not pressing a small like teeny mobiles phone size buttons, if we can help it.",POSITIVE,1,Being respectful,Letting group know why small buttons may not be a great idea and says it in a respectful manner.,2021-04-05 10:44:44.097171+00:00
336,ES2008a,424.04,B,That's pretty impressive.,POSITIVE,13,Being positive,It would assure people that they are doing the right thing.,2021-04-05 11:40:55.375740+00:00
336,ES2008a,789.11,A,Good question.,POSITIVE,14,Being positive,It encourages people and lets them know they are making good contributions to the discussion.,2021-04-05 11:44:11.058533+00:00
336,ES2008a,943.31,A,Um so very exited to see all your animals and how what wonderful um artists we all are,POSITIVE,10,Being positive,It is giving a compliment and praise and would make people feel good about the work they're doing.,2021-04-05 11:45:44.838831+00:00
336,ES2008a,1021.51,A,It was lovely meeting you all.,POSITIVE,12,Being respectful,It shows the speaker has respect for the people at the meeting.,2021-04-05 11:46:33.585415+00:00
336,ES2008a,1011.06,C,Cool.,POSITIVE,1,Being agreeable,It shows that the speaker is attentive to what is going on in the meeting.,2021-04-05 11:47:19.819275+00:00
514,ES2008a,424.04,B,That's pretty impressive.,POSITIVE,13,Being positive,Giving a great compliment on the idea and making it known that it was liked.,2021-04-05 12:08:09.932707+00:00
514,ES2008a,513.36,D,"Um I hate when there's like four different buttons and you have to press to actually turn on the T_V_ like you have to do one for the power of the T_V_ and then like another one to get the actual screen on and something else to get it all going, I don't know.",NEGATIVE,2,Causing frusturation,Describing frustration caused by common remotes may cause negativity with others becoming frustrated.,2021-04-05 12:09:34.490498+00:00
514,ES2008a,573.0,C,"I find them they can be a bit annoying, especially, like you know if I'm watching T_V_ I have have to have three separate remote controls of in front of me, you know, one for the T_V_, one for the digital box, one for m the video recorder as well.",NEGATIVE,1,Causing annoyance,Using the word annoying makes people feel negative and gets people to think about negative aspects,2021-04-05 12:10:21.813927+00:00
514,ES2008a,687.94,A,"Okay, it seems we have a little bit of a conflict over um to uh combining all the remotes cont together versus having f five different remotes.",NEGATIVE,2,Causing frusturation,Frustration over how to combine everyone's ideas or problem areas into one central idea,2021-04-05 12:11:17.234096+00:00
514,ES2008a,810.4,A,It's a good question.,POSITIVE,6,Being positive,Giving somebody a compliment on a train of thought on a question makes them feel good,2021-04-05 12:12:02.146120+00:00
1123,ES2008a,424.04,B,That's pretty impressive.,POSITIVE,13,Being positive,"Positive feedback encourages the speaker. By giving positive feedback, the speaker feels more comfortable and confident.",2021-04-05 12:39:30.250749+00:00
1123,ES2008a,424.46,C,Cool.,POSITIVE,5,Being agreeable,Being agreeable in a group helps to reinforce a positive environment.,2021-04-05 12:40:45.587265+00:00
1123,ES2008a,513.36,D,"Um I hate when there's like four different buttons and you have to press to actually turn on the T_V_ like you have to do one for the power of the T_V_ and then like another one to get the actual screen on and something else to get it all going, I don't know.",NEGATIVE,2,Strong opinions,The wording can be changed so the feedback is not no negative. Such strong opinions can keep other members of the group from feeling they can express opposing views.,2021-04-05 12:45:28.852532+00:00
1123,ES2008a,425.098,A,<sound: laugh>,NEGATIVE,1,Causing embarrassment,A laugh could be taken out of context for the speaker. They may think you are laughing at them.,2021-04-05 12:47:14.834617+00:00
1123,ES2008a,560.34,C,I I guess they're they're pretty neat neat little tools uh.,POSITIVE,1,Being positive,The way the opinion is expressed in a positive way allows other members of the group to feel comfortable to express their opinion.,2021-04-05 12:49:16.914880+00:00
1123,ES2008a,605.81,B,I agree with having too many remotes around.,POSITIVE,5,Being agreeable,It is good to be agreeable so the speaker knows they are being listened to and understood.,2021-04-05 12:50:27.574931+00:00
1123,ES2008a,774.57,C,Yeah.,POSITIVE,1,Being agreeable,"The speaker is hearing agreement with what they are saying, so they know to continue.",2021-04-05 12:54:23.525694+00:00
1123,ES2008a,789.11,A,Good question.,POSITIVE,14,Being positive,By telling the person they are asking a good question they are reinforcing what the person is saying.,2021-04-05 12:55:20.541879+00:00
1123,ES2008a,879.36,A,'Kay sounds like we've had a good little discussion for our first ideas.,POSITIVE,5,Being positive,It is good to be positive about the discussion and the ideas they have heard.,2021-04-05 12:56:37.669021+00:00
1123,ES2008a,943.31,A,Um so very exited to see all your animals and how what wonderful um artists we all are,POSITIVE,10,Being positive,Good making a positive and respectful comment to other people in the group.,2021-04-05 12:57:47.135580+00:00
1123,ES2008a,1021.51,A,It was lovely meeting you all.,POSITIVE,12,Being positive,Positive reinforcement by telling everyone in the group that they enjoyed the meeting.,2021-04-05 12:58:57.024307+00:00
273,ES2008a,424.04,B,That's pretty impressive.,POSITIVE,13,Being positive,Letting people know that you think something is impressive lets them know what you think is important and allows them to know more what you are going to respond to as far as ideas and comments being presented go.,2021-04-05 14:34:59.246570+00:00
273,ES2008a,446.01,A,slightly more serious stuff.,POSITIVE,1,Being respectful,Moving the meeting back toward more serious subject matter is good and shows respect for everyone's time.,2021-04-05 14:35:58.317441+00:00
273,ES2008a,490.42,A,"Okay um, just to generate a little bit of discussion about the project um, I could I'd like to hear about your experiences using ro remote controls, um your first ideas about um creating a new r remote control, what would be the best um like you what are the features that you really like what are the features that you don't like, etcetera, so",POSITIVE,7,Being suggestive,Giving some basic examples of what you would like the team to discuss allows them to more easily be able to give their input because they have a better understanding of what you are looking for in a response.,2021-04-05 14:37:37.857523+00:00
273,ES2008a,424.46,C,Cool.,POSITIVE,5,Being positive,"Using terms like ""cool"" give the presentation a positive vibe and make others want to participate as well.",2021-04-05 14:38:46.442760+00:00
273,ES2008a,605.81,B,I agree with having too many remotes around.,POSITIVE,5,Being agreeable,This shows others that their ideas are valid and that they are being paid attention to. If you agree with someone's idea it shows others that their ideas are being considered and even accepted.,2021-04-05 14:41:16.325873+00:00
556,ES2008a,424.04,B,That's pretty impressive.,POSITIVE,13,Being positive,The speaker is praising the work done by his teammate.,2021-04-05 15:28:05.670481+00:00
556,ES2008a,435.7,A,"So I really enjoy their their singing, you they're really beautiful animals.",POSITIVE,2,Being positive,"The speaker is talking about something he likes, showing his personality to his teammates.",2021-04-05 15:28:43.989064+00:00
556,ES2008a,567.06,C,So especially if you're someone really lazy like me they they're pretty nice.,POSITIVE,1,Being positive,"The speaker is making a joke and speaking playfully, making light of the situation.",2021-04-05 15:29:30.099032+00:00
556,ES2008a,630.21,B,And one thing I particularly like is if you are not um sort of moving it around to get it to work with the infra-red.,POSITIVE,3,Being agreeable,"The speakeri is offering up ideas relating to his personal experience, showing good cooperation skills.",2021-04-05 15:30:23.159768+00:00
556,ES2008a,789.11,A,Good question.,POSITIVE,14,Being positive,"The speaker is praising the inquiry being made by his teammate, showing good cooperation",2021-04-05 15:31:08.091235+00:00
772,ES2008a,424.04,B,That's pretty impressive.,POSITIVE,13,Being positive,You are giving praise to the feedback of another which shows a positive attitude.,2021-04-05 15:53:09.898686+00:00
772,ES2008a,424.46,C,Cool.,POSITIVE,5,Being agreeable,You have shown that you agree with the group's ideas.,2021-04-05 15:53:35.689196+00:00
772,ES2008a,455.49,A,"we'd like to sell it for about twenty five Euro with the profit aim of um fifteen million Euro um from our sales and because this is such this is for television it's a we have a market range of Internet, like it's an international market range, we don't have to worry about specifics.",POSITIVE,1,Being respectful,Using the word we here shows you think of the team as a group and count on the input of others.,2021-04-05 15:54:18.752579+00:00
772,ES2008a,490.42,A,"Okay um, just to generate a little bit of discussion about the project um, I could I'd like to hear about your experiences using ro remote controls, um your first ideas about um creating a new r remote control, what would be the best um like you what are the features that you really like what are the features that you don't like, etcetera, so",POSITIVE,7,Being respectful,Asking others for their input shows that you value their thoughts and ideas.,2021-04-05 15:54:50.386079+00:00
772,ES2008a,605.81,B,I agree with having too many remotes around.,POSITIVE,5,Being agreeable,You have let another participant know that you identify with their feedback.,2021-04-05 15:55:39.102617+00:00
540,ES2008a,424.04,B,That's pretty impressive.,POSITIVE,13,Being positive,This positive feedback is very likely appreciated by the recipient and shows that the person values what has been shared.,2021-04-05 17:19:49.661666+00:00
540,ES2008a,424.46,C,Cool.,POSITIVE,5,Being agreeable,The comment gives a positive and pleasant tone to what was shared which is shows approval and adds a beneficial morale to the group discussion.,2021-04-05 17:20:43.758068+00:00
540,ES2008a,490.42,A,"Okay um, just to generate a little bit of discussion about the project um, I could I'd like to hear about your experiences using ro remote controls, um your first ideas about um creating a new r remote control, what would be the best um like you what are the features that you really like what are the features that you don't like, etcetera, so",POSITIVE,7,Being positive,This comment is encouraging other people in the chat to share and express their thoughts which is very helpful in a team effort.,2021-04-05 17:29:29.290940+00:00
540,ES2008a,687.94,A,"Okay, it seems we have a little bit of a conflict over um to uh combining all the remotes cont together versus having f five different remotes.",POSITIVE,4,Being respectful,This person is expressing an observation of conflicting ideas while trying to inquire for more input to refine the group's idea which I think is a helpful maneuver in this discussion since it shows they have been paying attention not just to individual comments but rather the concept as a whole.,2021-04-05 17:31:40.421668+00:00
540,ES2008a,705.75,A,So how do we work with that?,POSITIVE,5,Being respectful,This question is asking for clarification from others on a conflict of ideas which gives everyone a chance to voice their opinion in the matter.,2021-04-05 17:32:17.103679+00:00
429,ES2008a,424.04,B,That's pretty impressive.,POSITIVE,13,Being positive,Shows approval for effort made.   Complimentary to person.,2021-04-05 17:34:20.383202+00:00
540,ES2008a,573.0,C,"I find them they can be a bit annoying, especially, like you know if I'm watching T_V_ I have have to have three separate remote controls of in front of me, you know, one for the T_V_, one for the digital box, one for m the video recorder as well.",POSITIVE,2,Being positive,"This person is responding to an inquiry about their experience with remotes so while the word ""annoying"" may be seen as a negative, the overall tone of feedback is not negatively directed at another person so I think it shows they are willing to put effort forward to discuss their thoughts.",2021-04-05 17:35:17.860577+00:00
429,ES2008a,490.42,A,"Okay um, just to generate a little bit of discussion about the project um, I could I'd like to hear about your experiences using ro remote controls, um your first ideas about um creating a new r remote control, what would be the best um like you what are the features that you really like what are the features that you don't like, etcetera, so",POSITIVE,7,Being respectful,Solicitating feedback from the group.  Inviting participation.,2021-04-05 17:35:19.645196+00:00
429,ES2008a,513.36,D,"Um I hate when there's like four different buttons and you have to press to actually turn on the T_V_ like you have to do one for the power of the T_V_ and then like another one to get the actual screen on and something else to get it all going, I don't know.",POSITIVE,1,Being agreeable,Contributing to the discussion.  Offering views and ideas for the group to discuss.,2021-04-05 17:36:13.511651+00:00
540,ES2008a,605.81,B,I agree with having too many remotes around.,POSITIVE,5,Being agreeable,This comment is reinforcing a previous opinion from another in the discussion which shows agreement and approval of features that can be frustrating to experience.,2021-04-05 17:36:33.174935+00:00
540,ES2008a,697.8,A,"So um like you said you don't like having all the buttons on one on one remote, and yet you don't wanna have five remotes.",POSITIVE,1,Being respectful,This is showing active listening skills where the person is reiterating what they think they heard while giving someone a chance to clarify if they have misunderstood.,2021-04-05 17:37:24.723075+00:00
429,ES2008a,730.72,D,"And maybe that spatially divides it, so it's like if you're looki if you're trying to get the T_V_ on that's, you know, like the top thing on the remote, I dunno if d be vertical or horizontal in terms of how we're gonna make it, but if it's like all the T_V_ stuff was here, then all the V_C_R_ stuff was here, all the whatever else we have programmed into it it's all just in its separate place and not like all the on buttons together, 'cause then you like, I don't even know what I'm turning on.",POSITIVE,2,Being agreeable,Offering helpful well thought out suggestions to implement the team's goal.,2021-04-05 17:38:01.670901+00:00
540,ES2008a,789.11,A,Good question.,POSITIVE,14,Being positive,This comment shows that the question asked is valued and even if they do not have a direct answer they feel that it is a valuable inquiry.,2021-04-05 17:38:21.928818+00:00
429,ES2008a,761.29,A,"Okay, so maybe have like one remote that has the main functions on, off, channel changing, volume, and another rote remote with all the special things.",POSITIVE,3,Being respectful,Refining the previous suggestion making it more workable without denigrating the other's effort.,2021-04-05 17:38:54.767584+00:00
654,ES2008a,424.04,B,That's pretty impressive.,POSITIVE,13,Being positive,Complimenting someone for their contribution is a positive that will make them more likely to share again.,2021-04-05 17:59:08.580186+00:00
654,ES2008a,424.46,C,Cool.,POSITIVE,5,Being positive,Saying something is cool makes the person receiving the compliment feel better.,2021-04-05 17:59:30.349298+00:00
654,ES2008a,435.7,A,"So I really enjoy their their singing, you they're really beautiful animals.",POSITIVE,2,Being positive,"Saying nice things, even if it's not directed at anyone in the meeting, increases morale and makes people feel better.",2021-04-05 18:00:07.265409+00:00
654,ES2008a,490.42,A,"Okay um, just to generate a little bit of discussion about the project um, I could I'd like to hear about your experiences using ro remote controls, um your first ideas about um creating a new r remote control, what would be the best um like you what are the features that you really like what are the features that you don't like, etcetera, so",POSITIVE,7,Being respectful,Having the other group members share their thoughts increases productivity and engagement.,2021-04-05 18:01:12.922844+00:00
654,ES2008a,525.95,D,"Now they keep combining all different remotes together, and I don't know if I necessarily like that 'cause I feel like you end up with multimedia overload.",NEGATIVE,1,Being negative,They're saying they dislike the new innovations remotes have which are what they're currently working on.,2021-04-05 18:01:49.859212+00:00
514,ES2008a,666.65,A,"Um I would imagine all of them, but we could but it's possible we could use like a lithium battery um that would last a lot longer than like double A_s.",NEGATIVE,1,Being sarcastic,Using sarcasm about remotes using batteries to make the person feel they asked a bad question,2021-04-06 11:53:46.328055+00:00
514,ES2008a,687.94,A,"Okay, it seems we have a little bit of a conflict over um to uh combining all the remotes cont together versus having f five different remotes.",NEGATIVE,2,Causing frusturation,Stating the frustration that they can't agree on combining different features together,2021-04-06 11:54:29.125764+00:00
514,ES2008a,774.54,A,"So like you have to have them somewhere, 'cause you're gonna m need those special functions occasionally.",NEGATIVE,1,Causing annoyance,Going against getting rid of all the buttons causing the people wanting to rid them to be annoyed,2021-04-06 11:55:31.431517+00:00
514,ES2008a,810.4,A,It's a good question.,POSITIVE,6,Being positive,Complimenting the person for asking a very good question makes them feel integral,2021-04-06 11:56:00.989676+00:00
514,ES2008a,882.79,A,Mind if we move on?,NEGATIVE,2,Causing annoyance,Being irritated and wanting to move on to the next topic because of spending too much time on the current,2021-04-06 11:56:48.481671+00:00
