user_id,dataset,timestamp,speaker,line,direction,agree_cnt,reason,possible_comment,created_at
113,ES2005a,30.29,A,For sure.,POSITIVE,5,Being agreeable,"This is a more definitive statement of agreement than just ""yeah"" or yes"".",2021-03-23 02:18:38.322207+00:00
113,ES2005a,143.92,C,"Sorry, carry on.",POSITIVE,6,Being respectful,They apologized and encouraged the other speaker to continue talking. That is a respectful statement.,2021-03-23 02:19:25.285395+00:00
113,ES2005a,214.88,A,Right.,POSITIVE,1,Being agreeable,"This is a solid statement of agreement, but it also validates the other speaker's statement.",2021-03-23 02:20:25.069176+00:00
113,ES2005a,234.55,C,Cool.,POSITIVE,5,Being positive,This is a statement of positivity that also validates and is complimentary towards the speaker.,2021-03-23 02:21:04.308450+00:00
113,ES2005a,279.54,C,"Okay, groovy.",POSITIVE,7,Being positive,"This statement is positive and playful. It reinforces the other speaker's statement, but also keeps the atmosphere light and inviting.",2021-03-23 02:23:17.505758+00:00
153,ES2005a,0.75,A,Alright so twenty five.,POSITIVE,3,Being respectful,He started to support to the mission. He understood the importance of it.,2021-03-23 03:16:55.947873+00:00
153,ES2005a,4.8,C,"So, it's go gonna have to be be pretty damn trendy.",NEGATIVE,5,Causing embarrassment,These kinds of information may cause the mission or reach the goal. So avoid such a thoughts among the group discussion.,2021-03-23 03:19:57.454957+00:00
153,ES2005a,20.18,D,Yeah the universal ones.,POSITIVE,3,Being positive,The discussion surely will support the people to support the mission or achieve the goal. So always promote positive thoughts.,2021-03-23 03:21:59.842752+00:00
153,ES2005a,41.168,B,<sound: other>,NEGATIVE,2,Causing frusturation,"When others discuss about something important or meaningful, others must be quiet. If not it may affect the mission or the importance of the mission or goal.",2021-03-23 03:24:10.069659+00:00
153,ES2005a,95.75,B,What speciality other remote controls are having and how complicated it is to use these remote controls as compared to other remote controls available in the market.,POSITIVE,1,Being positive,"These types of arguments definitely will help people to understand about the product. Not only one product, also about related product and it's features like advantages and disadvantages.",2021-03-23 03:27:07.260994+00:00
748,ES2005a,0.08,C,"Uh, making a profit of fifty million Euros.",POSITIVE,1,Being agreeable,That way someone thinks positive and nobody starts to hate their life. In my opinion it is a good idea because not a lot of us have much money and get to live the good life.,2021-03-23 04:29:06.402380+00:00
748,ES2005a,25.54,A,But but to sell it for twenty five you need a lot of neat features.,POSITIVE,2,Being agreeable,It is safety wise because they are thinking of the person that will be buying it,2021-03-23 04:30:47.757717+00:00
748,ES2005a,75.64,B,"Uh yeah uh, being as a Marketing Exper Expert I will like to say like before deciding the cost of this remote control or any other things we must see the market potential for this product like what is the competition in the market?",POSITIVE,4,Being positive,thinking just about the consumer but himself too. they are thinking of the market place and what they would want.,2021-03-23 04:33:55.700343+00:00
748,ES2005a,127.61,B,"They really want to have something good, having a good design in their hands, so, yes, all this.",POSITIVE,7,Being agreeable,discussing what a consumer would want is the right way because it is not just about making and selling,2021-03-23 04:34:58.810981+00:00
748,ES2005a,144.4,A,"'Cause I I know as you add more buttons to the remote it sometimes gets so big and clunky and there's just like a hundred buttons on it, or you could have a really small slim one but then you could lose it easily.",POSITIVE,4,thoughtful,they are still thinking of how to make the control. they are right about the size of the control,2021-03-23 04:36:57.348054+00:00
754,ES2005a,4.8,C,<sound: laugh>,POSITIVE,2,Being positive,Laughter is positive reinforcement to confirm what somebody else said,2021-03-23 05:23:48.081051+00:00
753,ES2005a,4.8,C,"So, it's go gonna have to be be pretty damn trendy.",POSITIVE,5,Being positive,"It encourage the other speaker in a positive way, It make others happy",2021-03-23 05:24:18.669259+00:00
754,ES2005a,21.81,D,Yeah.,POSITIVE,1,Being agreeable,"Saying the word ""yeah"" affirms that you are in agreement with others.",2021-03-23 05:24:30.036489+00:00
754,ES2005a,74.58,C,"Okay, that's cool.",POSITIVE,7,Being agreeable,"""Okay, that's cool"" affirms somebody else's ideas by agreeing with them",2021-03-23 05:25:14.265467+00:00
754,ES2005a,144.66,C,<sound: laugh>,POSITIVE,1,Being positive,"This reinforces A's comment through laughing, as laughter indicates a positive experience",2021-03-23 05:26:40.829808+00:00
753,ES2005a,127.61,B,"They really want to have something good, having a good design in their hands, so, yes, all this.",POSITIVE,7,Being agreeable,The seaker agreed to the other speaker in a polite manner and in a positive way it definitely would make other speaker happy,2021-03-23 05:27:13.360030+00:00
754,ES2005a,75.64,B,"Uh yeah uh, being as a Marketing Exper Expert I will like to say like before deciding the cost of this remote control or any other things we must see the market potential for this product like what is the competition in the market?",POSITIVE,4,Being respectful,B very respectfully stated some concerns there were with the product without being condescending,2021-03-23 05:27:59.311266+00:00
753,ES2005a,281.9,C,And no doubt we'll get um,POSITIVE,2,Being positive,It is a very positive reinforce it would make other speaker encouraged,2021-03-23 05:29:16.087786+00:00
753,ES2005a,154.08,D,"Then you lose it, yeah.",NEGATIVE,1,Dismissing others,"It affect the other speaker's positivity , it make the other feel negativity",2021-03-23 05:31:27.400416+00:00
753,ES2005a,219.33,C,Shapes and colours and um basically how to make it attractive.,POSITIVE,2,Being agreeable,It is a positive suggestion make the speaker both happy and encouraged,2021-03-23 05:34:00.496309+00:00
726,ES2005a,0.75,A,Alright so twenty five.,NEGATIVE,1,Being passive-aggressive,This line did not believe in the previous line and was passive aggressive toward them.,2021-03-23 07:55:59.615533+00:00
726,ES2005a,6.79,A,"The only the only remote controls I've used usually come with the television, and they're fairly basic.",POSITIVE,1,Being positive,This line gave advice and tried to give valuable information to the other line.,2021-03-23 07:57:20.433485+00:00
726,ES2005a,71.184,C,<sound: laugh>,NEGATIVE,2,Causing embarrassment,This line laughed at the other line because he thought his idea was silly.,2021-03-23 07:59:08.516854+00:00
726,ES2005a,91.943,C,<gap>,NEGATIVE,2,Dismissing others,This line is not responding to the other lines questions and not helping the situation.,2021-03-23 08:00:07.529249+00:00
726,ES2005a,74.34,A,Right.,POSITIVE,2,Being agreeable,The line agreed with the previous line which will work to motivate them.,2021-03-23 08:00:57.799776+00:00
760,ES2005a,71.184,C,<sound: laugh>,NEGATIVE,2,Causing annoyance,"Not speaking about the topic. Just immature laughing, not appropriate in this specific moment.",2021-03-23 08:27:05.411977+00:00
760,ES2005a,91.943,C,<gap>,NEGATIVE,2,Causing annoyance,Gasping aloud in a business meeting is just plain rude & highly dramatic.It interrupts any momentum this business meeting had.,2021-03-23 08:30:02.825761+00:00
760,ES2005a,141.764,B,<gap>,NEGATIVE,1,Causing annoyance,This mindless behaviour exhibits a sense of entitlement. There is no thought or focus of the topic at hand.,2021-03-23 08:33:16.826279+00:00
760,ES2005a,225.731,B,<gap>,NEGATIVE,1,Causing annoyance,What a waste of time & space. There is nothing of value here.,2021-03-23 08:35:23.947707+00:00
760,ES2005a,244.534,A,<sound: other>,NEGATIVE,1,Causing annoyance,It is a repetitive annoyance that is a liability to the focus on the topic.,2021-03-23 08:36:45.046969+00:00
760,ES2005a,4.8,C,<sound: laugh>,NEGATIVE,3,Causing annoyance,This is not a proper response in a brainstorming business meeting.,2021-03-23 08:38:21.196757+00:00
760,ES2005a,8.73,C,<sound: other>,NEGATIVE,3,Causing annoyance,Time is money. Unecessary communication will eventually sink the business boat.,2021-03-23 08:40:08.332811+00:00
765,ES2005a,4.08,D,Mm 'kay.,NEGATIVE,3,Being sarcastic,mmkay is sarcastic. it makes you feel like you are being belittled.,2021-03-23 10:40:35.237930+00:00
765,ES2005a,74.58,C,"Okay, that's cool.",POSITIVE,7,Being agreeable,"hats cool is basically agreeing. like okay, i like that. i agree.",2021-03-23 10:41:18.998208+00:00
765,ES2005a,40.6,A,"Yeah, yeah.",NEGATIVE,1,Dismissing others,"ya ya to me i visualie someone rolling thiereyes when they say that. like, ok whatever.",2021-03-23 10:42:17.745822+00:00
765,ES2005a,22.49,C,So presumably that might be an idea to,POSITIVE,1,Being positive,this line suggests agreeing with someones idea that could possibly turn into something. it shows support.,2021-03-23 10:42:58.717577+00:00
765,ES2005a,4.8,C,"So, it's go gonna have to be be pretty damn trendy.",NEGATIVE,5,Being sarcastic,"this just seems like it is sarcastic. like, if you don't have something to blow my socks off you are wasting my time kind of thing. i hope that makes sense.",2021-03-23 10:43:54.934992+00:00
877,ES2005a,35.94,C,"I dunno, fifteen Pounds or so?",NEGATIVE,1,Causing frusturation,solicit feedback on pricing and write them down to organized your thought versus throwing out numbers with uncertainty.,2021-04-01 10:40:16.812792+00:00
877,ES2005a,60.32,D,"Um, and as you say, we need to have some kind of gimmick, so um I thought maybe something like if you lose it and you can whistle, you know those things?",POSITIVE,6,Being agreeable,good to throw out ideas that reflect something different or innovative unlike a typical remote.,2021-04-01 10:43:36.035367+00:00
877,ES2005a,75.64,B,"Uh yeah uh, being as a Marketing Exper Expert I will like to say like before deciding the cost of this remote control or any other things we must see the market potential for this product like what is the competition in the market?",NEGATIVE,3,Dismissing others,Seems like you're dismissing D's ideas and reverting to pricing for something that has not been created or is unique relative to other remotes.,2021-04-01 10:47:11.300693+00:00
877,ES2005a,106.74,B,"So before deciding or before finalising this project, we must discuss all these things, like and apart from this, it should be having a good look also, because people really li uh like to play with it when they are watching movies or playing with",NEGATIVE,2,Causing annoyance,Ask in a more professional what do you think will attract consumers to a remote control.,2021-04-01 10:48:54.783391+00:00
877,ES2005a,143.92,C,"Sorry, carry on.",NEGATIVE,1,Causing annoyance,Ask more questions or share comments besides just agreeing or being a spectator.,2021-04-01 10:51:44.870965+00:00
877,ES2005a,170.44,C,Okay well right we'll have to um I'll we're k having another meeting in half an hour so um we should all look into a bit,NEGATIVE,4,Dismissing others,Seems like you want to rush off. Maybe recap and set the stage for a future meeting.,2021-04-01 10:53:21.284999+00:00
877,ES2005a,228.98,C,And you look at competition and design.,POSITIVE,1,Being positive,Excellent query shows you're engaging the team to look at what competitors offer.,2021-04-01 10:54:54.757189+00:00
767,ES2005a,13.78,C,"Yeah, I was thinking that as well, I think the the only ones that I've seen that you buy are the sort of one for all type things where they're, yeah.",POSITIVE,5,Being agreeable,Agreeing with speaker A's original comment reinforces that speaker C agrees with them and that creates a positive conversation.,2021-04-01 11:12:34.786732+00:00
767,ES2005a,20.18,D,Yeah the universal ones.,POSITIVE,3,Being agreeable,Speaker D is also agreeing with speakers C and A on their comments of what remotes are on the market.  This makes for a positive environment when you receive this kind of consensus.,2021-04-01 11:13:38.747154+00:00
767,ES2005a,30.29,A,For sure.,POSITIVE,5,Being agreeable,Speaker A agreeing with speaker B letting them know they had a good idea and agree with it.,2021-04-01 11:14:21.373392+00:00
767,ES2005a,52.54,D,"functions, so maybe we could think about colour?",POSITIVE,2,Being respectful,speaking the group's consensus shows that Speaker D respects the team and cares about their ideas.,2021-04-01 11:15:20.157805+00:00
767,ES2005a,74.58,C,"Okay, that's cool.",POSITIVE,7,Being positive,Speaker C likes the idea and lets the group know that they do.,2021-04-01 11:15:51.591822+00:00
9,ES2005a,25.54,A,But but to sell it for twenty five you need a lot of neat features.,POSITIVE,2,Being respectful,letting group know that there need to be some cool features for the remote to be sold for 25 dollars.,2021-04-01 11:52:44.654695+00:00
9,ES2005a,60.32,D,"Um, and as you say, we need to have some kind of gimmick, so um I thought maybe something like if you lose it and you can whistle, you know those things?",POSITIVE,6,Being positive,Lets out a good idea to the group about a way to find your remote if you loose it. Would be useful for most people.,2021-04-01 11:53:36.766376+00:00
9,ES2005a,75.64,B,"Uh yeah uh, being as a Marketing Exper Expert I will like to say like before deciding the cost of this remote control or any other things we must see the market potential for this product like what is the competition in the market?",POSITIVE,4,Being respectful,Asks a very relevant question to the group before the conversation gets to deep into innovative ideas.,2021-04-01 11:54:12.834513+00:00
9,ES2005a,106.74,B,"So before deciding or before finalising this project, we must discuss all these things, like and apart from this, it should be having a good look also, because people really li uh like to play with it when they are watching movies or playing with",POSITIVE,1,Being respectful,Leading the group in a positive way. Just letting group members know the expectations.,2021-04-01 11:54:36.559041+00:00
9,ES2005a,144.4,A,"'Cause I I know as you add more buttons to the remote it sometimes gets so big and clunky and there's just like a hundred buttons on it, or you could have a really small slim one but then you could lose it easily.",POSITIVE,4,Being respectful,"brings up good point, talking about how group needs to balance out the remote not being overly large, but also not too small to the point where you can loose it everywhere.",2021-04-01 11:55:26.202840+00:00
556,ES2005a,4.8,C,"So, it's go gonna have to be be pretty damn trendy.",POSITIVE,5,Being positive,"The speaker is using colorful and fun language, lightening the mood of the group",2021-04-01 12:15:43.321932+00:00
556,ES2005a,72.31,D,Because we always lose our remote control.,POSITIVE,3,Being positive,The speaker is making a joke and making the rest of the group feel good,2021-04-01 12:16:30.428183+00:00
556,ES2005a,74.34,A,Right.,POSITIVE,2,Being agreeable,"The speaker is agreeing with the idea presented by him teammate, making for good cooperation.",2021-04-01 12:16:59.272769+00:00
556,ES2005a,127.61,B,"They really want to have something good, having a good design in their hands, so, yes, all this.",POSITIVE,7,Being agreeable,The speaker is praising the designs that the team has come up with so far,2021-04-01 12:17:51.132005+00:00
556,ES2005a,144.4,A,"'Cause I I know as you add more buttons to the remote it sometimes gets so big and clunky and there's just like a hundred buttons on it, or you could have a really small slim one but then you could lose it easily.",POSITIVE,4,Being positive,"The speaker is making a joke, lightening the mood of the meeting",2021-04-01 12:18:28.740847+00:00
772,ES2005a,4.8,C,"So, it's go gonna have to be be pretty damn trendy.",NEGATIVE,5,being forceful,The statement if pretty forceful which could make others feel intimidated.,2021-04-01 15:14:08.630264+00:00
772,ES2005a,13.78,C,"Yeah, I was thinking that as well, I think the the only ones that I've seen that you buy are the sort of one for all type things where they're, yeah.",NEGATIVE,1,Dismissing others,You use I here a lot and do not seem interested in the feedback of others.,2021-04-01 15:16:08.300181+00:00
772,ES2005a,30.29,A,For sure.,POSITIVE,5,Being agreeable,You have shown that you like what the last speaker said and that you are involved and paying attention.,2021-04-01 15:16:55.640660+00:00
772,ES2005a,40.6,A,"Yeah, yeah.",POSITIVE,3,Being agreeable,You show that you are paying attention to others are agree with what the last speaker added.,2021-04-01 15:17:33.540054+00:00
540,ES2005a,60.32,D,"Um, and as you say, we need to have some kind of gimmick, so um I thought maybe something like if you lose it and you can whistle, you know those things?",POSITIVE,6,Being positive,This person is offering an idea with the tone of a question which invites others to share whether they agree or have further ideas on this product so that feels like a comfortable lead in question to get people talking in a discussion.,2021-04-01 15:18:05.480892+00:00
772,ES2005a,52.54,D,"functions, so maybe we could think about colour?",POSITIVE,2,being inclusive,Saying we here shows you think of others as your team and seek their input.,2021-04-01 15:18:22.621253+00:00
540,ES2005a,72.31,D,Because we always lose our remote control.,POSITIVE,3,Being agreeable,This person has listened to someone speak an idea and is agreeing by adding the reason why it would be great to have additional features on a remote control.,2021-04-01 15:18:48.540248+00:00
540,ES2005a,75.64,B,"Uh yeah uh, being as a Marketing Exper Expert I will like to say like before deciding the cost of this remote control or any other things we must see the market potential for this product like what is the competition in the market?",POSITIVE,4,Being respectful,I think this person is feeling comfortable enough to share their opinion to the group without fear of judgment over suggesting they consider the features and competition on the market before solidifying a price.,2021-04-01 15:20:00.813158+00:00
540,ES2005a,40.6,A,"Yeah, yeah.",POSITIVE,3,Being agreeable,This person is adding a gesture of reassurance and agreement which makes the other person likely feel heard after sharing their thoughts.,2021-04-01 15:20:36.389477+00:00
540,ES2005a,0.08,C,"Uh, making a profit of fifty million Euros.",NEGATIVE,3,Being sarcastic,"It's hard to fully know in this context since I cannot see any previous comments but I wager this comment was made in reference to a goal of how much profit to try to make, however based on the following comments after this it sounds like the amount was far too high suggested by this person so it may be sarcastic or flippant.",2021-04-01 15:25:24.163017+00:00
540,ES2005a,0.75,A,Alright so twenty five.,POSITIVE,3,Being respectful,"If my previous theory is correct, because I cannot see previous comments only the comments that follow after, it sounds like this person took the comment that suggested too high of a price and listened but offered a more reasonable price that they should charge for the remote control so this feels like respectful feedback to me.",2021-04-01 15:26:16.021869+00:00
540,ES2005a,154.08,D,"Then you lose it, yeah.",POSITIVE,3,Being agreeable,This person is agreeing with a previous comment about a slim remote being easy to lose which seems positive and shows they are listening to the discussion.,2021-04-01 15:27:00.404858+00:00
654,ES2005a,4.8,C,"So, it's go gonna have to be be pretty damn trendy.",POSITIVE,5,Being positive,Making a joke like this is jovial and lifts people's spirits and keeps them engaged.,2021-04-01 16:59:09.453939+00:00
654,ES2005a,0.75,A,Alright so twenty five.,POSITIVE,3,Being agreeable,Being agreeable is good for productivity and keeping the main focus of the project moving along.,2021-04-01 16:59:42.000575+00:00
654,ES2005a,11.3,D,Mm-hmm.,POSITIVE,1,Being agreeable,Being agreeable helps making other people's opinions feel validated and makes them want to express more opinions.,2021-04-01 17:00:17.982571+00:00
