user_id,dataset,timestamp,speaker,line,direction,agree_cnt,reason,possible_comment,created_at
1281,ES2009c,212.21,A,"Okay, brilliant.",POSITIVE,22,Being agreeable,agreeing with a comment and being nice about it here,2021-04-08 11:42:35.898381+00:00
1281,ES2009c,244.49,D,Nice.,POSITIVE,4,Being positive,giving good feedback and being nice about it not being rude,2021-04-08 11:42:54.244522+00:00
1281,ES2009c,285.46,D,Good call.,POSITIVE,10,Being positive,giving positive feedback here with the comment and not harmful,2021-04-08 11:43:12.342470+00:00
1281,ES2009c,296.95,B,"Yeah, just as a fun gimmick.",NEGATIVE,1,Causing annoyance,Making a rude comment and not being nice here so not sure this is necessary,2021-04-08 11:43:36.483654+00:00
1281,ES2009c,313.36,B,"Um findings, okay, we're very limited by what our current manufacturers can offer, um and my question to all of you is, should we look to other manufacturies or should we just make do with what we have available?",POSITIVE,3,Being respectful,Making a long feedback dialogue and doing so in a constructive manner,2021-04-08 11:44:10.991571+00:00
242,ES2009c,212.21,A,"Okay, brilliant.",POSITIVE,22,Being positive,The speaker is complimenting the presenter showing him that his presentation is going well and his ideas are being accepted.,2021-04-08 11:44:21.954055+00:00
1281,ES2009c,329.97,C,Yes.,POSITIVE,2,Being positive,positive feedback and comment being given here that is not harmful,2021-04-08 11:44:38.393204+00:00
874,ES2009c,6.78,D,"That went well, thank you.",POSITIVE,10,Being respectful,"This person is being very positive by not only praising the others with the comment, ""That went well,"" but they are also expressing thanks. This is good practice in a group setting to enhance respect!",2021-04-08 13:53:03.654446+00:00
874,ES2009c,11.94,A,That's great.,POSITIVE,9,Being positive,This person is further reinforcing the psychological safety of all by complimenting the other members.,2021-04-08 13:53:28.481923+00:00
874,ES2009c,13.67,D,Perfect.,POSITIVE,7,Being positive,"This person is being very supportive by stating the comment, ""perfect."" It is a great practice of being positive and encouraging!",2021-04-08 13:54:01.604385+00:00
874,ES2009c,61.36,A,"Um, fair enough, thanks for the input, 's always good.",POSITIVE,6,Being respectful,This person is not only expressing thanks but is also complimenting and praising the other group member that their work is always good. This is very supportive and motivating.,2021-04-08 13:54:41.856360+00:00
874,ES2009c,91.6,A,"So, perfect.",POSITIVE,3,Being respectful,"This person is being very supportive, positive, and agreeable based on the last person's message. This is great teamwork and great input!",2021-04-08 13:55:19.339280+00:00
892,ES2009c,6.78,D,"That went well, thank you.",POSITIVE,10,Being respectful,is good to be thankful to others and be respectful.,2021-04-08 14:53:55.839464+00:00
892,ES2009c,13.67,D,Perfect.,POSITIVE,7,Being positive,appreciate others work and this way maintain good vibe and inspire others.,2021-04-08 14:55:26.929396+00:00
892,ES2009c,51.32,A,"Right so um, apologies for the last meeting, it was brought to my attention that I did not make the roles clear enough, um, so I will attempt to do so more accurately in this particular meeting.",POSITIVE,8,Being agreeable,is good to admit your mistakes and make sure everyone understands your point.,2021-04-08 14:57:24.210573+00:00
892,ES2009c,61.36,A,"Um, fair enough, thanks for the input, 's always good.",POSITIVE,6,Being positive,"appreciative and respectful about others views and ideas, good way keep it in balance.",2021-04-08 14:58:40.885692+00:00
892,ES2009c,108.74,A,I'm not calling you the wrong name over and over again?,POSITIVE,3,Being respectful,always make sure that you are addressing to the right person and avoid confusions.,2021-04-08 14:59:59.359066+00:00
625,ES2009c,6.78,D,"That went well, thank you.",POSITIVE,10,Being positive,"Good job complimenting your teammate and thanking them for their time all in one, it creates a very nice meeting environment.",2021-04-08 15:45:29.271445+00:00
625,ES2009c,11.94,A,That's great.,POSITIVE,9,Being agreeable,"Good job complimenting your teammate, but also continuing from what another teammate said, you are increasing closeness and collaboration with two teammates in this way, as well as fostering an overall better team effort.",2021-04-08 15:46:35.239059+00:00
625,ES2009c,108.74,A,I'm not calling you the wrong name over and over again?,POSITIVE,3,Being respectful,"Good job clarifying this! It can be hard to bring up something sensitive like this, but it is important to call people by what they want to be called and this shows that people on this team can talk about things that are harder to bring up, because there is respect here!",2021-04-08 15:48:02.647729+00:00
625,ES2009c,111.84,B,It's either Nathan or participant two.,POSITIVE,2,Being positive,"Making jokes it a great way to encourage closeness and collaboration in a group, great job, and very funny!",2021-04-08 15:48:44.680924+00:00
625,ES2009c,120.0,A,Nice.,POSITIVE,3,Being positive,"Great punctuation on a group laughing moment, especially as more of a lead, it great to encourage this kind of behavior!",2021-04-08 15:49:47.383689+00:00
501,ES2009c,11.94,A,That's great.,POSITIVE,9,Being positive,This validated the previous comment by another in the group,2021-04-08 16:29:15.629964+00:00
823,ES2009c,6.78,D,"That went well, thank you.",POSITIVE,10,Being respectful,"Positive feedback and respectful words go a long way toward making people feel accepted and valuable, encouraging future participation.",2021-04-08 16:31:47.088704+00:00
823,ES2009c,11.94,A,That's great.,POSITIVE,9,Being positive,This is another great positive line that will validate the other members' feedback and make them more inclined to participate.,2021-04-08 16:32:05.997473+00:00
823,ES2009c,13.67,D,Perfect.,POSITIVE,7,Being positive,"This is also a positive comment, helping the presenter feel inclusive and signaling to the others that the group is willing to accept their ideas.",2021-04-08 16:32:30.297715+00:00
501,ES2009c,98.74,B,I'll go first.,POSITIVE,3,Being agreeable,This statement shows willingness to participate in the activity described,2021-04-08 16:32:36.282996+00:00
823,ES2009c,51.32,A,"Right so um, apologies for the last meeting, it was brought to my attention that I did not make the roles clear enough, um, so I will attempt to do so more accurately in this particular meeting.",POSITIVE,8,being apologetic,Apologizing for previous mistakes is a fantastic way to make people feel like their feelings are respected. It will help them gain the confidence or interest in participating more.,2021-04-08 16:33:27.596288+00:00
501,ES2009c,212.21,A,"Okay, brilliant.",POSITIVE,22,Being positive,This statement reinforces the information the other participant just presented,2021-04-08 16:34:04.497460+00:00
823,ES2009c,108.03,A,It is Nathan right?,NEGATIVE,1,Causing annoyance,Being unsure of a person's name will make them feel like they aren't valued as much as they should. This may discourage participation from them.,2021-04-08 16:34:05.678778+00:00
501,ES2009c,285.46,D,Good call.,POSITIVE,10,Being positive,This statement reinforces a decision made by another participant in the discussion,2021-04-08 16:34:43.835766+00:00
501,ES2009c,295.28,A,"Yeah I like the idea, it's a good idea.",POSITIVE,12,Being positive,This statement is positive and supports another participant's idea that was shared,2021-04-08 16:35:17.535773+00:00
429,ES2009c,44.82,A,In this meeting ideally we'll come to some final decisions on what we're gonna do for the prototype.,POSITIVE,2,Being respectful,Tells everyone what the agenda is and what they need to accomplish,2021-04-08 18:17:09.638825+00:00
429,ES2009c,51.32,A,"Right so um, apologies for the last meeting, it was brought to my attention that I did not make the roles clear enough, um, so I will attempt to do so more accurately in this particular meeting.",POSITIVE,8,Being respectful,Acknowledges input from team and has worked to correct an issue,2021-04-08 18:17:50.555716+00:00
429,ES2009c,67.23,A,"So, basically all we're gonna do is have some presentations again much like last time, um, and gonna go through you, uh whoever wants to go first is f fine by me um and we'll collate what we know about um what we discussed in the last meeting, possible directions.",POSITIVE,1,Being agreeable,Allows people to do their presentation in the order they prefer does not dominate,2021-04-08 18:18:32.232656+00:00
429,ES2009c,98.74,B,I'll go first.,POSITIVE,3,Being agreeable,Steps up and volunteers to get the ball rolling - he is comfortable enough to do this,2021-04-08 18:19:20.317896+00:00
429,ES2009c,122.13,B,"Um, basically what I'm gonna have to talk to you about today is um component design and it's been brought to my attention that we may be somewhat limited as to what we can do because of what our manufacturer offers, so Basically what I'm gonna be doing is talking to you about that.",POSITIVE,5,Being respectful,Explains why some things may be off the table as far as design and that's not because ideas were bad,2021-04-08 18:20:43.789268+00:00
1078,ES2009c,51.32,A,"Right so um, apologies for the last meeting, it was brought to my attention that I did not make the roles clear enough, um, so I will attempt to do so more accurately in this particular meeting.",POSITIVE,8,Being respectful,Admitting fault and apologizing for not being clear in the last meeting.,2021-04-08 18:52:16.089754+00:00
1381,ES2009c,61.36,A,"Um, fair enough, thanks for the input, 's always good.",POSITIVE,6,Being positive,"It gives thanks for others input, encouraging them to give more.",2021-04-08 20:55:03.952038+00:00
1381,ES2009c,6.78,D,"That went well, thank you.",POSITIVE,10,Being respectful,"It compliments another user and politely thanks them, which makes them feel wanted.",2021-04-08 20:55:54.764095+00:00
1381,ES2009c,295.28,A,"Yeah I like the idea, it's a good idea.",POSITIVE,12,Being agreeable,"They give another positive feedback on their idea, encourage more sharing of ideas.",2021-04-08 20:57:20.448959+00:00
1381,ES2009c,327.71,C,Interesting question.,POSITIVE,6,Being positive,"They compliment another's question, which encourages others to ask more creative questions.",2021-04-08 20:57:59.214544+00:00
1381,ES2009c,566.91,B,"I like the idea of of rubber too because it's tends to be associated with being durable, something that you can drop and it doesn't matter.",POSITIVE,5,Being agreeable,"They agree with another's idea and expand on it, which pushes the conversation forward.",2021-04-08 20:59:09.766896+00:00
1386,ES2009c,6.78,D,"That went well, thank you.",POSITIVE,10,Being positive,The speaker is complimenting someone on a job well done which would reinforce that behavior.,2021-04-08 21:56:17.213203+00:00
1386,ES2009c,5.36,D,<sound: laugh>,POSITIVE,1,Being positive,The speaker has a sense of humor which would be appreciate by other members of the group and reinforce whatever behavior the speaker laughed at.,2021-04-08 21:57:18.195144+00:00
1386,ES2009c,14.36,B,'Kay.,NEGATIVE,1,Dismissing others,Kay is a monosyllable response often denoting lack of interest which would discourage others from opening up.,2021-04-08 21:58:18.538108+00:00
1386,ES2009c,31.16,A,"Right so um this meeting will be about the conceptual design, don't ask me s precisely what conceptual design is, it's just something important that we need to do.",NEGATIVE,3,Being passive-aggressive,The speaker seems to discourage questions and sort of assumes that the group is not knowledgeable enough to know what conceptual design is.,2021-04-08 22:00:13.586875+00:00
1386,ES2009c,11.94,A,That's great.,POSITIVE,9,Being positive,Compliments another person with a positive evaluation on the other group members subject matter of conversation.,2021-04-08 22:01:48.241713+00:00
1386,ES2009c,108.74,A,I'm not calling you the wrong name over and over again?,NEGATIVE,2,Dismissing others,This gives off the impression that the speaker doesn't care enough about Nathan to learn his name correctly.,2021-04-08 22:04:04.747300+00:00
1386,ES2009c,61.36,A,"Um, fair enough, thanks for the input, 's always good.",NEGATIVE,1,Causing annoyance,"The ""ums"" seem to indicate annoyance with the responses of other group members which would discourage them from sharing honestly.",2021-04-08 22:06:41.413073+00:00
1393,ES2009c,31.16,A,"Right so um this meeting will be about the conceptual design, don't ask me s precisely what conceptual design is, it's just something important that we need to do.",NEGATIVE,3,Being passive-aggressive,"By saying ""don't ask what it is, it's just something important"", the reader could feel patronized.",2021-04-08 23:31:14.021680+00:00
1404,ES2009c,13.67,D,Perfect.,POSITIVE,7,Being positive,This is a positive remark towards a coworker's suggestion which encourages communication.,2021-04-09 04:00:43.233502+00:00
1404,ES2009c,61.36,A,"Um, fair enough, thanks for the input, 's always good.",POSITIVE,6,Being agreeable,This comment acknowledges a coworkers complaint concerning unclear roles at the last meeting,2021-04-09 04:02:35.617987+00:00
1404,ES2009c,93.92,A,"So, without th further ado, whoever wants to go first is free to.",POSITIVE,2,Being respectful,Acknowledges others by giving them the chance for input and encouraging ideas,2021-04-09 04:03:48.372865+00:00
1404,ES2009c,108.74,A,I'm not calling you the wrong name over and over again?,POSITIVE,3,Being respectful,Leader is being respectful by making sure he is using the correct name,2021-04-09 04:04:44.897746+00:00
1404,ES2009c,212.21,A,"Okay, brilliant.",POSITIVE,22,Being positive,Reinforcing an idea and encouraging a team member. Making them feel intelligent,2021-04-09 04:06:56.007484+00:00
1404,ES2009c,285.46,D,Good call.,POSITIVE,10,Being agreeable,This comment acknowledges another team mates input and ideas and suggestions,2021-04-09 04:08:18.957923+00:00
1404,ES2009c,295.28,A,"Yeah I like the idea, it's a good idea.",POSITIVE,12,Being positive,Being positive towards team members encourages them to speak up and input ideas,2021-04-09 04:09:20.357340+00:00
1404,ES2009c,327.71,C,Interesting question.,POSITIVE,6,Being agreeable,This comment acknowledges another persons valuable inpur and participation in the conversation,2021-04-09 04:11:11.194689+00:00
1404,ES2009c,401.43,A,"Great, thank you very much Nathan.",POSITIVE,22,Being agreeable,Encouraging participation by acknowledging input into the conversation. Input of ideas,2021-04-09 04:12:30.538973+00:00
1404,ES2009c,535.63,C,Fabulous.,POSITIVE,7,Being agreeable,Encourages input by acknowledging the value of others' ideas in the process,2021-04-09 04:14:59.274120+00:00
1399,ES2009c,6.78,D,"That went well, thank you.",POSITIVE,10,Being positive,"By saying that went well, thank you. It reinforces the positivity of what's going on. Other people will read that and also be more positive.",2021-04-09 05:01:52.824811+00:00
1399,ES2009c,11.94,A,That's great.,POSITIVE,9,Being positive,This reinforces the positivity of what the group is working on.,2021-04-09 05:02:29.550325+00:00
1399,ES2009c,13.67,D,Perfect.,POSITIVE,7,Being positive,This reinforces the positivity of the group and of the chat.,2021-04-09 05:02:59.665624+00:00
1399,ES2009c,31.16,A,"Right so um this meeting will be about the conceptual design, don't ask me s precisely what conceptual design is, it's just something important that we need to do.",NEGATIVE,3,Dismissing others,I think it can cause a negative group think due to being dismissive of the concerns or questions people might have.,2021-04-09 05:03:58.543784+00:00
1399,ES2009c,51.32,A,"Right so um, apologies for the last meeting, it was brought to my attention that I did not make the roles clear enough, um, so I will attempt to do so more accurately in this particular meeting.",POSITIVE,8,Being agreeable,I think it is nod towards being more agreeable with people who may have had issues in the last meeting. So it reinforces that.,2021-04-09 05:04:56.000089+00:00
1399,ES2009c,61.36,A,"Um, fair enough, thanks for the input, 's always good.",POSITIVE,6,Being positive,It is being very positive towards a comment that was made so it's reinforcing group positivity.,2021-04-09 05:05:34.779647+00:00
1399,ES2009c,91.6,A,"So, perfect.",POSITIVE,3,Being positive,This reinforces the positivity of what was said and thus affects the group in a positive way.,2021-04-09 05:06:30.579965+00:00
1399,ES2009c,118.24,D,Nice.,POSITIVE,1,Being positive,It reinforces the group in a positive way so that others also feel positive.,2021-04-09 05:07:50.199849+00:00
1399,ES2009c,212.21,A,"Okay, brilliant.",POSITIVE,22,Being positive,This positively reinforces in a very firm way about what was said.,2021-04-09 05:09:56.234644+00:00
99,ES2009c,6.78,D,"That went well, thank you.",POSITIVE,10,Being positive,You are being positive by complimenting the speaker and thanking them.,2021-04-09 10:07:15.014929+00:00
99,ES2009c,11.94,A,That's great.,POSITIVE,9,Being positive,responding in a positive way like you did will make other feel more comfortable to speak.,2021-04-09 10:08:17.032326+00:00
99,ES2009c,13.67,D,Perfect.,POSITIVE,7,Being agreeable,by agreeing with the speaker you are giving them more confidence in themselves.,2021-04-09 10:09:06.247948+00:00
99,ES2009c,99.28,D,Go ahead.,POSITIVE,2,Being respectful,Letting them go first is a polite thing to do and creates a positive atmosphere.,2021-04-09 10:10:43.964521+00:00
99,ES2009c,212.21,A,"Okay, brilliant.",POSITIVE,22,Being positive,this comment will make the speaker feel reassured and more comfortable speaking.,2021-04-09 10:12:58.202547+00:00
99,ES2009c,295.28,A,"Yeah I like the idea, it's a good idea.",POSITIVE,12,Being agreeable,this could motivate more people to share ideas that they may have been scared to before.,2021-04-09 10:15:29.076718+00:00
99,ES2009c,412.21,A,"Fascinating, compelling even.",NEGATIVE,4,Being sarcastic,this could come off as sarcastic depending on tone and keep some people from wanting to speak up.,2021-04-09 10:17:43.942788+00:00
99,ES2009c,566.91,B,"I like the idea of of rubber too because it's tends to be associated with being durable, something that you can drop and it doesn't matter.",POSITIVE,5,Being agreeable,you are agreeing with the speaker but also expanding on what he said which could help others understand better.,2021-04-09 10:19:51.073171+00:00
99,ES2009c,582.13,C,We can have a duck tape casing.,NEGATIVE,2,Being sarcastic,this isn't a serious suggestion and could be wasting time.,2021-04-09 10:20:53.057434+00:00
884,ES2009c,40.14,A,"Um, think of it 's kind of uh turning the abstract into slightly more concrete.",POSITIVE,1,Being agreeable,the speaker is backing the other members idea about the concept.,2021-04-09 11:44:15.402204+00:00
884,ES2009c,51.32,A,"Right so um, apologies for the last meeting, it was brought to my attention that I did not make the roles clear enough, um, so I will attempt to do so more accurately in this particular meeting.",POSITIVE,8,Being positive,The speaker recognizes his mistakes from the last meeting and promises to do better in this one.,2021-04-09 11:45:38.820352+00:00
884,ES2009c,61.36,A,"Um, fair enough, thanks for the input, 's always good.",POSITIVE,6,Being positive,thanking the member for his attempt to do better will encourage him,2021-04-09 11:46:39.683767+00:00
1106,ES2009c,122.13,B,"Um, basically what I'm gonna have to talk to you about today is um component design and it's been brought to my attention that we may be somewhat limited as to what we can do because of what our manufacturer offers, so Basically what I'm gonna be doing is talking to you about that.",NEGATIVE,3,Causing frusturation,Warning that they have limits they are going to talk about with the group,2021-04-09 11:46:45.744348+00:00
1106,ES2009c,212.21,A,"Okay, brilliant.",POSITIVE,22,Being positive,Using positive words to convey a sense of open communication in the meeting,2021-04-09 11:47:35.670560+00:00
884,ES2009c,98.74,B,I'll go first.,POSITIVE,3,Being positive,The member is willing to start the new meeting showing his willingness to do the work,2021-04-09 11:48:07.148128+00:00
1106,ES2009c,277.94,D,Interesting.,POSITIVE,7,Being respectful,Tells B that their statement and explanation is interesting motivates them to work harder,2021-04-09 11:48:24.194386+00:00
1106,ES2009c,295.28,A,"Yeah I like the idea, it's a good idea.",POSITIVE,12,Being positive,Provides a compliment and shows support for the idea that was brought up in the talking.,2021-04-09 11:48:59.443110+00:00
1106,ES2009c,401.43,A,"Great, thank you very much Nathan.",POSITIVE,22,Being respectful,"By using both a name and gratitude, Nathan is able to feel appreciated and important.",2021-04-09 11:49:55.870595+00:00
884,ES2009c,122.13,B,"Um, basically what I'm gonna have to talk to you about today is um component design and it's been brought to my attention that we may be somewhat limited as to what we can do because of what our manufacturer offers, so Basically what I'm gonna be doing is talking to you about that.",POSITIVE,5,Being respectful,The member announces what they will be discussing making it clear to the other members,2021-04-09 11:50:10.104850+00:00
556,ES2009c,212.21,A,"Okay, brilliant.",POSITIVE,22,Being positive,The speaker is being supportive of the idea being presented by his team member.,2021-04-09 12:43:11.904592+00:00
556,ES2009c,244.49,D,Nice.,POSITIVE,4,Being positive,The speaker is enthusiastic and positive about the idea being presented by his team,2021-04-09 12:43:35.242387+00:00
556,ES2009c,285.46,D,Good call.,POSITIVE,10,Being positive,The speaker is paying a compliment to his team member for his idea.,2021-04-09 12:43:56.513418+00:00
556,ES2009c,295.28,A,"Yeah I like the idea, it's a good idea.",POSITIVE,12,Being respectful,The speaker is complimenting his teammate on the idea he is presenting.,2021-04-09 12:44:15.452124+00:00
556,ES2009c,334.45,B,"Right, that's my concern too.",POSITIVE,3,Being agreeable,The speaker is showing that he agrees with his team on the challenges ahead.,2021-04-09 12:44:46.167407+00:00
1171,ES2009c,157.37,B,"Our manufacturer didn't say anything about lithium so we might have to look if we do go that route, we might have to look elsewhere.",POSITIVE,1,Being respectful,This line offers a rebuttal to the other team member while also providing feedback.,2021-04-09 13:45:32.492303+00:00
1171,ES2009c,180.03,B,So we'll have to look into that.,POSITIVE,2,Being agreeable,This line agrees with another team member and shows value for their comment.,2021-04-09 13:45:51.017789+00:00
1171,ES2009c,212.21,A,"Okay, brilliant.",POSITIVE,22,Being positive,This line has positive agreement for the team members idea.,2021-04-09 13:46:07.792154+00:00
1171,ES2009c,285.46,D,Good call.,POSITIVE,10,Being positive,This line gives positive feedback for the idea of another team member.,2021-04-09 13:46:40.104171+00:00
1171,ES2009c,295.28,A,"Yeah I like the idea, it's a good idea.",POSITIVE,12,Being positive,This line gives positive feedback to the statement of another team member.,2021-04-09 13:47:00.609606+00:00
540,ES2009c,212.21,A,"Okay, brilliant.",POSITIVE,22,Being positive,"By giving confirmation and praise, other members of the team feel valued and appreciated which encourages sharing in the group.",2021-04-09 14:27:08.062245+00:00
540,ES2009c,122.13,B,"Um, basically what I'm gonna have to talk to you about today is um component design and it's been brought to my attention that we may be somewhat limited as to what we can do because of what our manufacturer offers, so Basically what I'm gonna be doing is talking to you about that.",POSITIVE,5,Being respectful,"This comment is expressing concern to the group that gives people the ability to absorb the constraints of the project so by being honest, it encourages others to share and be honest as well.",2021-04-09 14:28:22.965294+00:00
540,ES2009c,277.94,D,Interesting.,POSITIVE,7,Being positive,This comment is a great example of giving feedback to the team when they are sharing which may raise their confidence levels and creates a positive environment.,2021-04-09 14:30:21.482941+00:00
540,ES2009c,281.03,B,Course it'd have to be a part of the spectrum that wouldn't damage the human eye or anything like that.,POSITIVE,1,Using Humor,"During brainstorming sessions where things can be tense, sometimes a brief placement of humor can really lighten the mood and raise team morale.",2021-04-09 14:30:58.470571+00:00
540,ES2009c,295.28,A,"Yeah I like the idea, it's a good idea.",POSITIVE,12,Being agreeable,It is helpful to share genuine appreciation when something is shared that is agreed with and understood so the other person will feel validated as a result in a group setting.,2021-04-09 14:32:15.412517+00:00
540,ES2009c,313.36,B,"Um findings, okay, we're very limited by what our current manufacturers can offer, um and my question to all of you is, should we look to other manufacturies or should we just make do with what we have available?",POSITIVE,3,Being respectful,Asking a question that warrants more than a single word response is a good way to interact and spur more conversation in a team dynamic task.,2021-04-09 14:33:05.978916+00:00
540,ES2009c,327.71,C,Interesting question.,POSITIVE,6,Being positive,"By letting others know something is interesting, it shows that they are being listened to and provoking thought which encourages comfort level and sharing in a group.",2021-04-09 14:33:59.763480+00:00
540,ES2009c,334.45,B,"Right, that's my concern too.",POSITIVE,3,Being agreeable,Responding to a previous concern is very helpful as it lets the other person know that concern is being taken seriously and matters to the team.,2021-04-09 14:34:42.781799+00:00
892,ES2009c,179.47,A,Hmm.,POSITIVE,1,Being respectful,is good to be worry and show concern for the issues that need to be solved.,2021-04-09 14:46:51.830743+00:00
892,ES2009c,199.72,A,What kind of th thickness are we looking at?,POSITIVE,3,Being agreeable,be proactive in the chat and make sure that you ask all needed questions.,2021-04-09 14:47:32.455166+00:00
892,ES2009c,212.21,A,"Okay, brilliant.",POSITIVE,22,Being respectful,be polite and always reply when others gave answers to your questions.,2021-04-09 14:48:24.310668+00:00
892,ES2009c,214.07,B,"Um, the buttons, there are multiple scroll buttons available from our manufacturer, but to use those we'd have to use more chips, um and that would cost us more.",POSITIVE,1,Being agreeable,give detail information so that all the team members undersand it.,2021-04-09 14:49:15.852436+00:00
892,ES2009c,236.42,D,Right.,POSITIVE,3,Being respectful,give your approval towards the discussed topic in a polite manner.,2021-04-09 14:50:10.953010+00:00
874,ES2009c,212.21,A,"Okay, brilliant.",POSITIVE,22,Being respectful,This person is being respectful and positive by complimenting the other member’s thickness idea.,2021-04-09 15:14:42.795148+00:00
874,ES2009c,277.94,D,Interesting.,POSITIVE,7,Being positive,This person is being positive by commenting that the previous person’s idea is interesting. This is a great way of encouraging others.,2021-04-09 15:15:33.022475+00:00
874,ES2009c,285.46,D,Good call.,POSITIVE,10,Being positive,This person is contributing to the group meeting by reinforcing the idea made by one of the last members regarding the kind of light coming out of the remote.,2021-04-09 15:16:09.337284+00:00
874,ES2009c,295.28,A,"Yeah I like the idea, it's a good idea.",POSITIVE,12,Being positive,This person is being very positive by complimenting one of the other members in regards to their idea of an on/off option for the remote light. This is great support!,2021-04-09 15:17:18.212952+00:00
874,ES2009c,296.95,B,"Yeah, just as a fun gimmick.",POSITIVE,2,Being positive,This person is further reinforcing the ideas presented previously in regards to the remote light option. This is a great team dynamic!,2021-04-09 15:17:58.831832+00:00
719,ES2009c,212.21,A,"Okay, brilliant.",POSITIVE,22,Being agreeable,This line shows agreement and then adds a nice adjective to follow up with.,2021-04-09 16:20:26.398965+00:00
719,ES2009c,277.94,D,Interesting.,POSITIVE,7,Being positive,"By using the word interesting, it shows that the participants idea is good and worthwhile.",2021-04-09 16:21:07.316463+00:00
719,ES2009c,291.23,B,I am sure that we could do that.,POSITIVE,2,Being positive,This line shows positivity and that the participants are capable of fulfilling that request.,2021-04-09 16:21:38.368261+00:00
719,ES2009c,327.71,C,Interesting question.,POSITIVE,6,Being respectful,This line shows that the question that was just asked is apt and worthy of consideration.,2021-04-09 16:22:11.577008+00:00
719,ES2009c,401.43,A,"Great, thank you very much Nathan.",POSITIVE,22,Being respectful,This line shows a positive reinforcement specifically targeted to one participant.,2021-04-09 16:22:59.261681+00:00
429,ES2009c,122.13,B,"Um, basically what I'm gonna have to talk to you about today is um component design and it's been brought to my attention that we may be somewhat limited as to what we can do because of what our manufacturer offers, so Basically what I'm gonna be doing is talking to you about that.",POSITIVE,5,Being respectful,Letting the team know what the goal is; letting them know of potential issues with the project,2021-04-09 17:50:10.739413+00:00
429,ES2009c,313.36,B,"Um findings, okay, we're very limited by what our current manufacturers can offer, um and my question to all of you is, should we look to other manufacturies or should we just make do with what we have available?",POSITIVE,3,Being respectful,Asking the team to weigh in with their opinions; showing appreciation for their talents,2021-04-09 17:51:51.404858+00:00
