user_id,dataset,timestamp,speaker,line,direction,agree_cnt,reason,possible_comment,created_at
33,ES2006b,22.11,C,hopefully this meeting I'll be doing a little bit less talking than I did last time 'cause this is when you get to show us what you've been doing individually.,NEGATIVE,16,Dismissing others,It is not being pleasant. You are being sarcastic. Demonstrates a harmful way of speaking. It is not kind. Complains about what happened earlier.,2021-01-29 15:16:23.468627+00:00
32,ES2006b,102.74,D,Yeah.,NEGATIVE,1,Being sarcastic,He is repeating himself,2021-01-29 15:17:02.910704+00:00
33,ES2006b,91.78,C,Um then we need to briefly discuss the new project requirements that were sent to us.,POSITIVE,3,Being positive,Encourages good work. Demonstrates that everyone must demonstrate the projects. Asks that everyone show the submitted works. Encourages good interaction and healthy discussion.,2021-01-29 15:18:32.861395+00:00
32,ES2006b,67.7,D,"Yes, I think so.",POSITIVE,4,Being agreeable,"he agreed, and says he also has the same thought has him",2021-01-29 15:18:57.820902+00:00
34,ES2006b,97.83,D,"Yeah, the last minute, yeah, yeah.",NEGATIVE,35,Causing annoyance,They are sarcastically repeating something which detracts from making progress.,2021-01-29 15:19:06.944521+00:00
32,ES2006b,60.32,C,"Project documents, yeah.",POSITIVE,5,Being agreeable,he also agreed on project documents,2021-01-29 15:19:44.508559+00:00
33,ES2006b,97.58,C,"I just sent at the last minute, I'm sorry about that, but we can see how that affects what you were you were doing.",POSITIVE,25,Being respectful,Pay special attention to what you did. Apologize to the other participant. But you can see a good possibility of evaluating the work. Is nice. Demonstrates education. Shows empathy for the other. Assume what you did.,2021-01-29 15:20:13.427325+00:00
32,ES2006b,68.42,C,Yep.,POSITIVE,2,Being agreeable,he agreed on him sending the document through mail next time,2021-01-29 15:21:04.710501+00:00
33,ES2006b,36.23,C,I don't know if that meant that you could see it or not.,NEGATIVE,3,Being passive-aggressive,It shows a connotation that you didn't like the way the previous sentence was put. It is misunderstood. Criticizes the attitude of the other worker. Sarcastic way. Pretend a problem where it doesn't exist. It creates an awkward situation for another participant.,2021-01-29 15:22:03.870541+00:00
32,ES2006b,172.6,C,I assume we just pull it out?,NEGATIVE,2,Causing annoyance,he shouldn't have made mention of pulling a laptop out.,2021-01-29 15:22:58.999320+00:00
34,ES2006b,501.75,A,I'm hoping that we can ke keep the design as simple and clear as possible.,POSITIVE,2,Being agreeable,They are reinforcing the goal of the group and a joint purpose.,2021-01-29 15:23:47.303080+00:00
33,ES2006b,105.09,C,"Um and then we need to, by the end of the meeting come to some kind of decision on who our target group's going to be and what the functions of the remote control that's the the main goal is to come up with those two things, target group and functions of the remote control.",POSITIVE,21,Being positive,Encourages. Requests commitment politely. Put the guidelines of the meeting on the agenda. Asks for support from other members. He shares the decision with everyone. Try to involve everyone in the issue. It democratizes the decision on the target group.,2021-01-29 15:24:13.696664+00:00
34,ES2006b,597.59,D,Thanks.,POSITIVE,9,Being positive,"Simply saying ""Thank you"" is always good for the person thanked and for anyone who hears this.",2021-01-29 15:25:29.960003+00:00
33,ES2006b,209.63,C,"Once we you don't have to do it now but when once you go back, just so that I don't have to scribble everything down.",POSITIVE,9,Being agreeable,Explain politely what you need. Request shipping rationally. Do not use harsh words. Displays a time for the job to be sent. It's kind. Right in placing your request.,2021-01-29 15:26:29.948020+00:00
34,ES2006b,675.8,D,"Okay, that's fine, that's good.",POSITIVE,4,Being agreeable,After solving a small problem as a group this person is reinforcing a small victory.,2021-01-29 15:26:59.014334+00:00
33,ES2006b,262.14,A,"Um the identification of the components, uh and uh since since I'm dealing only with the technical aspects, I would need feedback from the marketing person uh and",NEGATIVE,2,Punishing others,It transfers the blame to others. He cannot deal with the fact of not identifying. He says the problem is from another sector. It does not endeavor to solve the problem. It makes everyone apprehensive about solving the problem.,2021-01-29 15:28:49.478626+00:00
34,ES2006b,955.55,C,Are there any questions for clarification of Maarika before we go on to the next one?,POSITIVE,9,Being respectful,"They are confirming that everyone is on the same page and ""caught up"" so they can continue to think together as one group.",2021-01-29 15:30:20.476611+00:00
33,ES2006b,343.22,A,And the reason why teletext is outdated because uh of internet and uh the availability of internet over television.,POSITIVE,1,Being respectful,Finds the problem. Demonstrates the solution. It exposes what happened. Share your achievement with everyone. It resolves the issue immediately. Gently elucidates the occurrence.,2021-01-29 15:31:09.961051+00:00
39,ES2006b,97.83,D,"Yeah, the last minute, yeah, yeah.",NEGATIVE,35,Causing annoyance,the person is distracting from the conversation,2021-01-29 15:45:25.682480+00:00
39,ES2006b,41.15,D,No.,NEGATIVE,1,Causing frusturation,the person is speaking for others,2021-01-29 15:46:46.597576+00:00
39,ES2006b,56.64,D,Um um wi on on a what?,NEGATIVE,6,Causing annoyance,the person is being inattentive,2021-01-29 15:47:51.698285+00:00
39,ES2006b,63.52,C,"Is it best if I send you an email maybe, to let you know it's there?",POSITIVE,29,Being positive,the person is being helpful,2021-01-29 15:48:42.258235+00:00
39,ES2006b,97.83,D,"Yeah, the last minute, yeah, yeah.",NEGATIVE,35,Being sarcastic,the person is interrupting the speaker,2021-01-29 15:49:23.734318+00:00
50,ES2006b,11.81,C,All hooked up.,POSITIVE,8,Being positive,Letting everyone know they're ready to go.,2021-01-29 16:46:31.954963+00:00
50,ES2006b,43.48,C,"Um I'll try and do that for the next meeting as well so if you check in there, there's a shared project documents folder.",POSITIVE,12,Being positive,Letting them know they took their idea into consideration,2021-01-29 16:47:11.658988+00:00
50,ES2006b,81.73,C,"The main the main focus of this meeting is your presentations that you've been preparing during the time, so we'll go through each of you one by one.",POSITIVE,16,Being respectful,Giving the meeting structure and letting the participants know how they will be moving forward.,2021-01-29 16:48:14.455271+00:00
50,ES2006b,22.11,C,hopefully this meeting I'll be doing a little bit less talking than I did last time 'cause this is when you get to show us what you've been doing individually.,POSITIVE,30,Being respectful,Letting the participants know this meeting is about them.,2021-01-29 16:48:59.569616+00:00
50,ES2006b,97.58,C,"I just sent at the last minute, I'm sorry about that, but we can see how that affects what you were you were doing.",POSITIVE,25,Being respectful,Apologizing to participants for the mistake.,2021-01-29 16:49:36.698245+00:00
52,ES2006b,97.83,D,"Yeah, the last minute, yeah, yeah.",NEGATIVE,35,Being passive-aggressive,cause this are in the last minute,2021-01-29 17:01:46.868909+00:00
52,ES2006b,22.11,C,hopefully this meeting I'll be doing a little bit less talking than I did last time 'cause this is when you get to show us what you've been doing individually.,POSITIVE,30,Being positive,Thats reinforce the engagement,2021-01-29 17:02:15.598827+00:00
52,ES2006b,91.78,C,Um then we need to briefly discuss the new project requirements that were sent to us.,POSITIVE,3,Being positive,encourages the collective,2021-01-29 17:02:50.231912+00:00
52,ES2006b,105.09,C,"Um and then we need to, by the end of the meeting come to some kind of decision on who our target group's going to be and what the functions of the remote control that's the the main goal is to come up with those two things, target group and functions of the remote control.",POSITIVE,21,Being positive,helps you understand the situation,2021-01-29 17:03:15.807337+00:00
52,ES2006b,97.58,C,"I just sent at the last minute, I'm sorry about that, but we can see how that affects what you were you were doing.",NEGATIVE,14,Being passive-aggressive,Delay generates dissatisfaction,2021-01-29 17:03:43.133737+00:00
52,ES2006b,164.81,D,Okay.,POSITIVE,1,Being positive,agree is a good thing,2021-01-29 17:04:48.949098+00:00
52,ES2006b,213.17,A,Right sure.,POSITIVE,8,Being positive,agree is a good thing,2021-01-29 17:05:08.634370+00:00
81,ES2006b,22.11,C,hopefully this meeting I'll be doing a little bit less talking than I did last time 'cause this is when you get to show us what you've been doing individually.,NEGATIVE,16,Causing annoyance,This line is passive aggressive and is shaming the group for allowing one individual to do all of the talking.,2021-01-29 20:25:36.640804+00:00
81,ES2006b,72.53,C,"I'll act as secretary for this meeting and just take minutes as we go through, and then I'll send them to you after the meeting.",POSITIVE,26,Being positive,"This person is volunteering to help the group get through the work, to ease tensions.",2021-01-29 20:26:48.657259+00:00
81,ES2006b,81.73,C,"The main the main focus of this meeting is your presentations that you've been preparing during the time, so we'll go through each of you one by one.",POSITIVE,16,Being respectful,This person explains that they want to allow time for all individual presentations to be reviewed.,2021-01-29 20:27:51.286808+00:00
81,ES2006b,97.83,D,"Yeah, the last minute, yeah, yeah.",NEGATIVE,35,Causing annoyance,"This person is being annoying, repeating what a previous participant said after they had apologized for the delay.",2021-01-29 20:31:43.048128+00:00
81,ES2006b,105.09,C,"Um and then we need to, by the end of the meeting come to some kind of decision on who our target group's going to be and what the functions of the remote control that's the the main goal is to come up with those two things, target group and functions of the remote control.",POSITIVE,21,Organization,This individual is trying to organize the group and is letting the group know what they need to accomplish during the meeting.,2021-01-29 20:39:51.068377+00:00
92,ES2006b,58.86,D,"Oh project project documents, yeah, yeah, yeah, okay.",NEGATIVE,11,Causing annoyance,it is repetitive and somewhat unnecessary,2021-01-29 23:07:07.664532+00:00
92,ES2006b,97.83,D,"Yeah, the last minute, yeah, yeah.",NEGATIVE,35,Causing annoyance,keeps causing the same behavior constantly,2021-01-29 23:07:53.071106+00:00
92,ES2006b,157.01,C,So with that I think it's best if I hand over to you.,POSITIVE,6,Being agreeable,gives the group the opportunity to achieve results on their own,2021-01-29 23:09:48.151996+00:00
92,ES2006b,164.53,C,You wanna go first?,POSITIVE,2,Being respectful,respect the decision and make sure the person really wants the job,2021-01-29 23:10:23.748787+00:00
92,ES2006b,11.81,C,All hooked up.,POSITIVE,8,Being agreeable,the meeting begins with a laugh to brighten the atmosphere,2021-01-29 23:11:44.756381+00:00
101,ES2006b,97.58,C,"I just sent at the last minute, I'm sorry about that, but we can see how that affects what you were you were doing.",POSITIVE,25,Being agreeable,They acknowledged that they submitted it late but were nice about it and brought up what they can do about it,2021-01-29 23:25:22.830610+00:00
101,ES2006b,63.52,C,"Is it best if I send you an email maybe, to let you know it's there?",POSITIVE,29,Being agreeable,They checked in about what they should do,2021-01-29 23:25:58.693431+00:00
101,ES2006b,72.53,C,"I'll act as secretary for this meeting and just take minutes as we go through, and then I'll send them to you after the meeting.",POSITIVE,26,Being agreeable,They were agreeable and helpful,2021-01-29 23:26:19.633451+00:00
101,ES2006b,40.13,C,Did anyone?,POSITIVE,2,Being agreeable,"Checks to see if everyone was able to access the information instead of just pushing ahead, makes sure everyone is on the same page",2021-01-29 23:28:14.923046+00:00
101,ES2006b,160.07,C,Does anyone have a preference for going first?,POSITIVE,21,Being agreeable,Gives other people a choice instead of forcing someone to go first,2021-01-29 23:30:36.431345+00:00
104,ES2006b,15.32,C,"Okay, so now we are here at the functional design meeting.",POSITIVE,10,Being positive,Letting others know what is going to be discussed and what meeting they are in.,2021-01-29 23:36:55.010098+00:00
104,ES2006b,203.57,C,"Just before you start, to make it easier, would you three mind emailing me your presentations?",POSITIVE,12,Being positive,This is a good communication sentence. They are asking for presentations.,2021-01-29 23:40:59.941940+00:00
104,ES2006b,460.63,A,Um the there can be uh a bulb here or something to indicate whether the remote is on or communicating.,NEGATIVE,1,Causing annoyance,"So many ""Um's"" all over the place.",2021-01-29 23:45:53.783232+00:00
104,ES2006b,562.02,A,"unfortunately I I do not have any data, so uh I just identified the functional components for that.",NEGATIVE,3,Causing annoyance,They aren't providing data for cost.,2021-01-29 23:49:05.671452+00:00
104,ES2006b,598.14,C,"Yeah, I thought those last minute things, they're gonna hit you the worst.",NEGATIVE,9,Causing embarrassment,I found this embrassing for the person who wasn't prepared.,2021-01-29 23:49:57.555631+00:00
107,ES2006b,13.32,C,<sound: laugh>,POSITIVE,8,Being agreeable,They are laughing at something another person said as a joke. This would make that person feel liked or accepted.,2021-01-30 00:03:28.459097+00:00
107,ES2006b,97.83,D,"Yeah, the last minute, yeah, yeah.",NEGATIVE,35,Being passive-aggressive,I think the tone of this is showing they are upset at getting information at the last minute.,2021-01-30 00:07:29.233521+00:00
107,ES2006b,163.53,A,"I can go first, yeah.",POSITIVE,10,Being agreeable,Volunteers to go first to start the meeting and avoid awkwardness of people just looking around at one another,2021-01-30 00:09:19.540328+00:00
107,ES2006b,216.0,A,Uh okay.,NEGATIVE,1,Being sarcastic,"Not sure if this is sarcastic or not, but I'm thinking it may be which would make the person asking for a favor to help them feel bad about asking for the help.",2021-01-30 00:11:23.638150+00:00
107,ES2006b,481.87,C,Mm-hmm.,POSITIVE,5,Being respectful,This was in the middle of a long presentation and shows that they are listening and following what the speaker is saying. It shows they value the speaker.,2021-01-30 00:14:28.264106+00:00
107,ES2006b,529.98,D,Thanks.,POSITIVE,14,Being respectful,They are showing appreciation for the time and effort given by the speaker.,2021-01-30 00:16:48.182419+00:00
107,ES2006b,567.49,C,That's fine.,POSITIVE,14,Being agreeable,They are excusing another person for not having some information which would ease the stress of that person.,2021-01-30 00:18:23.027179+00:00
120,ES2006b,43.48,C,"Um I'll try and do that for the next meeting as well so if you check in there, there's a shared project documents folder.",POSITIVE,12,Being helpful,C was trying to be helpful and tell the group that the agenda was in the shared folder. C also reminded the participants that there is a shared project documents folder.,2021-01-30 04:10:29.343440+00:00
120,ES2006b,72.53,C,"I'll act as secretary for this meeting and just take minutes as we go through, and then I'll send them to you after the meeting.",POSITIVE,26,Being helpful to try to move the meeting along.,"Besides C, the other participants seem to be in a state of inertia where they don't seem to be doing a whole lot. C was trying to get the meeting going by offering to be the secretary for the meeting.",2021-01-30 04:12:33.678017+00:00
120,ES2006b,160.07,C,Does anyone have a preference for going first?,POSITIVE,21,Being respectful,C is trying to get the meeting started since there is only 40 minutes and opens up the discussion to anyone who would like to start.,2021-01-30 04:19:09.668492+00:00
120,ES2006b,163.53,A,"I can go first, yeah.",POSITIVE,10,Being agreeable,A is acknowleding C and has agreed to go first and offer their thoughts.,2021-01-30 04:20:03.050197+00:00
120,ES2006b,567.49,C,That's fine.,POSITIVE,14,Being agreeable,After A made their presentation they were asked about cost which they had no idea about. C said that was fine and was trying to be agreeable.,2021-01-30 04:26:45.941627+00:00
126,ES2006b,63.52,C,"Is it best if I send you an email maybe, to let you know it's there?",POSITIVE,29,Being positive,He is looking to help the next,2021-01-31 12:26:41.114154+00:00
126,ES2006b,22.11,C,hopefully this meeting I'll be doing a little bit less talking than I did last time 'cause this is when you get to show us what you've been doing individually.,POSITIVE,30,Being positive,Giving priority to the next,2021-01-31 12:29:06.031414+00:00
126,ES2006b,164.53,C,You wanna go first?,POSITIVE,2,Being agreeable,Giving priority to the next,2021-01-31 12:31:31.714954+00:00
126,ES2006b,160.07,C,Does anyone have a preference for going first?,POSITIVE,21,Being agreeable,Giving priority to the next,2021-01-31 12:31:45.370092+00:00
126,ES2006b,157.01,C,So with that I think it's best if I hand over to you.,POSITIVE,6,Being agreeable,Giving priority to the next,2021-01-31 12:32:04.659288+00:00
131,ES2006b,573.36,C,"questions, or shall we just skip straight to the next one and then we can discuss all of them together at the end?",POSITIVE,16,Being open,Opening up the floor for discussion and allowing others to speak up with their thoughts and opinions.,2021-02-04 15:02:31.654741+00:00
135,ES2006b,22.11,C,hopefully this meeting I'll be doing a little bit less talking than I did last time 'cause this is when you get to show us what you've been doing individually.,POSITIVE,30,C is encouraging the other participants to talk about their individual contributions.,Well done in encouraging the other participants to talk about their own contributions and promising not to dominate the conversation.,2021-02-04 15:03:57.203280+00:00
135,ES2006b,63.52,C,"Is it best if I send you an email maybe, to let you know it's there?",POSITIVE,29,Being agreeable,Well done on asking the other participants what works best for them rather than assuming.,2021-02-04 15:05:30.852281+00:00
131,ES2006b,797.8,A,"okay, that's great.",POSITIVE,5,Being positive,Positive reinforcement towards the things that are being presented and shared onscreen.,2021-02-04 15:05:37.432972+00:00
138,ES2006b,11.81,C,All hooked up.,NEGATIVE,2,Being passive-aggressive,Adult oriented and offensive too. nobody accepts this type of harmful words.,2021-02-04 15:05:56.076395+00:00
138,ES2006b,15.32,C,"Okay, so now we are here at the functional design meeting.",POSITIVE,10,Being agreeable,All are assembled in one place for attending a digital conference. It seems very agreeable to the group members.,2021-02-04 15:06:46.802729+00:00
135,ES2006b,97.83,D,"Yeah, the last minute, yeah, yeah.",NEGATIVE,35,Causing embarrassment,You are focusing too much on the fact that he didn't send the information earlier.,2021-02-04 15:07:18.046366+00:00
138,ES2006b,72.53,C,"I'll act as secretary for this meeting and just take minutes as we go through, and then I'll send them to you after the meeting.",POSITIVE,26,Being positive,"Their intention is very being helpful and authoritative. clearly positive, guiding mind set.",2021-02-04 15:08:38.456788+00:00
138,ES2006b,97.58,C,"I just sent at the last minute, I'm sorry about that, but we can see how that affects what you were you were doing.",POSITIVE,25,Being respectful,Asking sorry for their mistake is very kind and respectful.,2021-02-04 15:09:31.406268+00:00
135,ES2006b,160.07,C,Does anyone have a preference for going first?,POSITIVE,21,Being respectful,Good job in allowing those who are ready and willing to go first to volunteer.,2021-02-04 15:09:45.207805+00:00
138,ES2006b,105.09,C,"Um and then we need to, by the end of the meeting come to some kind of decision on who our target group's going to be and what the functions of the remote control that's the the main goal is to come up with those two things, target group and functions of the remote control.",POSITIVE,21,Being positive,interaction with positive attitude. seems this conversation is being authoritative and helpful.,2021-02-04 15:10:50.617000+00:00
135,ES2006b,209.63,C,"Once we you don't have to do it now but when once you go back, just so that I don't have to scribble everything down.",POSITIVE,9,Being agreeable,Well done in allowing them to email the presentations at their convenience rather than right away.,2021-02-04 15:10:54.991920+00:00
131,ES2006b,1491.98,C,"That's you, excellent.",POSITIVE,6,Being positive,C is expressing their pleasure with the ideas that have been presented.,2021-02-04 15:13:40.269709+00:00
131,ES2006b,1492.41,A,"Okay, that's great, thanks.",POSITIVE,6,Being positive,A is appreciated of the work that B has done and presented to the group.,2021-02-04 15:14:26.521061+00:00
131,ES2006b,1492.77,D,"Um that's very good, very interesting.",POSITIVE,8,Being positive,D is happy and impressed with the work that B has shared with the group.,2021-02-04 15:15:00.849732+00:00
131,ES2006b,1922.39,B,"It's more like if you lost it and it's down the sofa sometime, you can yell at it",POSITIVE,5,Being humorous,"B has a good sense of humor, and a few appropriate jokes can put people at ease and make them more likely to open up.",2021-02-04 15:20:18.662643+00:00
131,ES2006b,1229.64,C,"I liked the, I liked the litt ooh come back.",POSITIVE,4,Being positive,C likes what he sees in B's presentation and would like to go back to it.,2021-02-04 15:24:32.824857+00:00
131,ES2006b,1220.47,C,If you explain it to us it'll be fine.,POSITIVE,8,Being agreeable,"Even though the graph is hard to see, C is not upset and is okay with B just explaining the contents.",2021-02-04 15:25:41.628775+00:00
131,ES2006b,988.88,A,But uh is is there any uh uh any thoughts on that?,POSITIVE,2,Being agreeable,A is seeking feedback and opinions on what they just shared with the group.,2021-02-04 15:26:52.281125+00:00
131,ES2006b,955.55,C,Are there any questions for clarification of Maarika before we go on to the next one?,POSITIVE,9,Being agreeable,C opens the group up for discussion or questions on the ideas just presented.,2021-02-04 15:27:50.347628+00:00
131,ES2006b,902.83,C,"If I mean that was the the directive that came through from management, but if we had a a decent case for that we really think it's important to include video and D_V_D_, I could get back to them and see.",POSITIVE,3,Being active,"C is indicating that he is willing to go back to management to propose new ideas from the group, if there is a good argument for them.",2021-02-04 15:29:18.936154+00:00
131,ES2006b,529.75,A,So anything that you would like to know or,POSITIVE,8,Being respectful,A is requesting to hear feedback and questions from the group.,2021-02-04 15:32:00.509976+00:00
131,ES2006b,203.57,C,"Just before you start, to make it easier, would you three mind emailing me your presentations?",POSITIVE,12,Being agreeable,C is making a polite request to be sent the presentations.,2021-02-04 15:32:52.328087+00:00
131,ES2006b,160.07,C,Does anyone have a preference for going first?,POSITIVE,21,Being respectful,"Rather than directing who should go first, C has given the group autonomy to decide who would like to step up.",2021-02-04 15:33:49.773788+00:00
131,ES2006b,133.62,A,"You said uh targ target groups, what does that mean?",POSITIVE,2,Being respectful,"A is comfortable asking a clarifying question, which may put others at ease and urge them to ask any questions they may have.",2021-02-04 15:35:02.975772+00:00
166,ES2006b,13.32,C,<sound: laugh>,NEGATIVE,6,Causing embarrassment,cracking an inside joke - laughing at something for no reason,2021-02-04 17:51:25.173878+00:00
166,ES2006b,42.72,C,Oh well.,NEGATIVE,10,Being passive-aggressive,Not really speaking up. Just making little asides. not necessary,2021-02-04 17:52:52.786216+00:00
166,ES2006b,175.3,D,Mm.,NEGATIVE,1,Causing annoyance,a lot of mumbling and unneeded passive verbal content. speak up,2021-02-04 17:56:38.881874+00:00
166,ES2006b,250.864,A,<sound: other>,NEGATIVE,1,Being passive-aggressive,a lot of mumbling and unneeded passive verbal content. speak up,2021-02-04 17:57:40.493524+00:00
166,ES2006b,72.53,C,"I'll act as secretary for this meeting and just take minutes as we go through, and then I'll send them to you after the meeting.",POSITIVE,26,Taking initiative,This person volunteered to do some active work and expressed this. This eases the minds of all present,2021-02-04 18:00:14.998956+00:00
217,ES2006b,22.11,C,hopefully this meeting I'll be doing a little bit less talking than I did last time 'cause this is when you get to show us what you've been doing individually.,POSITIVE,30,Being positive,I have detected a positive contribution to the meeting. You have reassured others that they will have a chance to speak and highlight their achievements,2021-02-05 05:01:53.641947+00:00
218,ES2006b,15.32,C,"Okay, so now we are here at the functional design meeting.",POSITIVE,10,Being agreeable,"All the people in the meeting are about to conduct a meeting and are present in the same, formal way of starting a meeting",2021-02-05 05:03:55.469183+00:00
217,ES2006b,97.83,D,"Yeah, the last minute, yeah, yeah.",NEGATIVE,35,Being passive-aggressive,I have detected a negative contribution to the meeting. You have passive-aggressively highlighted another participant's admission that a task was late to complete,2021-02-05 05:04:16.248105+00:00
217,ES2006b,105.09,C,"Um and then we need to, by the end of the meeting come to some kind of decision on who our target group's going to be and what the functions of the remote control that's the the main goal is to come up with those two things, target group and functions of the remote control.",POSITIVE,21,Being positive,I have detected a positive contribution to the meeting. You have clarified the goals of the meeting and expressed confidence that they will be met,2021-02-05 05:05:50.487393+00:00
217,ES2006b,58.86,D,"Oh project project documents, yeah, yeah, yeah, okay.",NEGATIVE,11,Dismissing others,I have detected a negative contribution to the meeting. You have responded dismissively to another's suggestion.,2021-02-05 05:06:49.873959+00:00
220,ES2006b,72.53,C,"I'll act as secretary for this meeting and just take minutes as we go through, and then I'll send them to you after the meeting.",POSITIVE,26,Being positive,I have detected being positive  psychological safety of the meeting participants,2021-02-05 05:07:39.182824+00:00
220,ES2006b,72.53,C,"I'll act as secretary for this meeting and just take minutes as we go through, and then I'll send them to you after the meeting.",POSITIVE,26,Being agreeable,I agree psychological safety of the meeting participants psychological safety,2021-02-05 05:08:18.004935+00:00
217,ES2006b,81.73,C,"The main the main focus of this meeting is your presentations that you've been preparing during the time, so we'll go through each of you one by one.",POSITIVE,16,Being respectful,I have detected a positive contribution to the meeting. You have indicated that other member's contributions will be listened to fully.,2021-02-05 05:09:28.229210+00:00
220,ES2006b,97.58,C,"I just sent at the last minute, I'm sorry about that, but we can see how that affects what you were you were doing.",POSITIVE,25,Being positive,i have detected being positive harm the psychological safety,2021-02-05 05:09:37.258238+00:00
218,ES2006b,72.53,C,"I'll act as secretary for this meeting and just take minutes as we go through, and then I'll send them to you after the meeting.",POSITIVE,26,Being positive,The speaker is politely responding to send the project documents after the meeting.,2021-02-05 05:10:48.970963+00:00
220,ES2006b,105.09,C,"Um and then we need to, by the end of the meeting come to some kind of decision on who our target group's going to be and what the functions of the remote control that's the the main goal is to come up with those two things, target group and functions of the remote control.",POSITIVE,21,Being positive,Being positive two things target group and functions remote control,2021-02-05 05:12:56.162476+00:00
220,ES2006b,60.32,C,"Project documents, yeah.",POSITIVE,5,Being positive,i agree project documents being positive reinforce the psychological safety of the group,2021-02-05 05:13:52.251708+00:00
218,ES2006b,137.19,C,"As uh who it is that we're going to be trying to sell this thing to, yeah.",NEGATIVE,2,Being sarcastic,The speaker is sarcastically saying about selling something as a part of target.,2021-02-05 05:14:04.100926+00:00
218,ES2006b,157.01,C,So with that I think it's best if I hand over to you.,POSITIVE,6,Being agreeable,Speaker asks opinion of the group to act upon the present project updates.,2021-02-05 05:15:46.729884+00:00
218,ES2006b,160.07,C,Does anyone have a preference for going first?,POSITIVE,21,Being positive,The speaker is asking preferences of the group on proceedings of the project.,2021-02-05 05:21:58.937671+00:00
227,ES2006b,22.11,C,hopefully this meeting I'll be doing a little bit less talking than I did last time 'cause this is when you get to show us what you've been doing individually.,POSITIVE,30,Encouraging people to speak up,The speaker encourages the participants to speak up about their individual contributions in the meeting.,2021-02-05 07:51:24.500518+00:00
227,ES2006b,63.52,C,"Is it best if I send you an email maybe, to let you know it's there?",POSITIVE,29,Offering to help,"By taking responsibility to let the group know where the document is, the speaker makes them comfortable and helps them to feel important.",2021-02-05 07:53:31.863818+00:00
227,ES2006b,81.73,C,"The main the main focus of this meeting is your presentations that you've been preparing during the time, so we'll go through each of you one by one.",POSITIVE,16,Being respectful,Allows time for each participant to speak up and contribute to the meeting thereby making the participants feel relevant and respected.,2021-02-05 07:54:47.368598+00:00
227,ES2006b,97.58,C,"I just sent at the last minute, I'm sorry about that, but we can see how that affects what you were you were doing.",NEGATIVE,14,Causing panic,It could make the participants worried about how the changes would affect the work that they were doing and could make them hesitant to speak their mind.,2021-02-05 07:56:23.631754+00:00
227,ES2006b,72.53,C,"I'll act as secretary for this meeting and just take minutes as we go through, and then I'll send them to you after the meeting.",POSITIVE,26,Taking ownership,"By volunteering to take notes and offering to send them across to everyone, transparency is assured and it would make the participants feel at ease.",2021-02-05 07:58:21.920160+00:00
