user_id,dataset,timestamp,speaker,line,direction,agree_cnt,reason,possible_comment,created_at
771,ES2004c,249.432,A,<sound: laugh>,POSITIVE,1,Being engaged,"This person is showing that they are paying attention. They laughed at a remark made by the presenter, which probably helped break the ice and helped them not be so nervous.",2021-03-24 11:34:44.162602+00:00
771,ES2004c,390.96,B,especially if you do them on too tight and you can't get the leverage on them to undo them.,POSITIVE,1,Being agreeable,This person is commiserating with the next presenter who is struggling to get things connected correctly. It helps them see they're not the only one to have a problem with the equipment.,2021-03-24 11:36:19.869253+00:00
771,ES2004c,812.31,D,"Shouldn't we do some market research on that first before we add it in because I I personally right, okay.",NEGATIVE,3,Dismissing others,This statement feels like the speaker is slightly incredulous about the suggestion about adding this particular feature and are trying to deflect.,2021-03-24 11:40:11.257266+00:00
772,ES2004c,18.492,A,<sound: hums>,NEGATIVE,2,Causing annoyance,Humming at this time makes D feel you are frustrated with them.,2021-03-24 13:47:48.293534+00:00
772,ES2004c,54.47,B,Thanks.,POSITIVE,2,Being respectful,Saying thank you is respectful to the person that assisted you.,2021-03-24 13:48:28.400939+00:00
772,ES2004c,80.08,B,"Welcome back everybody, hope you've had fun.",POSITIVE,3,Being respectful,Welcoming everyone back shows them you appreciate them being at the meeting.,2021-03-24 13:49:14.543906+00:00
772,ES2004c,81.696,C,<sound: laugh>,NEGATIVE,1,Being sarcastic,Laughter seems sarcastic after being told by someone they hoped you had fun.,2021-03-24 13:49:43.825457+00:00
772,ES2004c,234.6,D,"current trends and so on, market trends, were that we did our traditional uh our usual market research study uh with a hundred subjects and the the general feedback from them is that the most im uh w I'm sorry I'm slightly tongue-tied after lunch, sorry Project Manager",POSITIVE,1,Being respectful,Offering an apology shows respect for the other participants' time.,2021-03-24 13:51:15.317087+00:00
621,ES2004c,17.57,D,Oh good grief.,NEGATIVE,5,Being passive-aggressive,Showing annoyance and possibly making the environment tense and unapproachable.,2021-03-24 15:27:57.159689+00:00
621,ES2004c,80.08,B,"Welcome back everybody, hope you've had fun.",POSITIVE,3,Being positive,Remaining positive despite the previous situation that'd caused some confusion.,2021-03-24 15:29:03.002127+00:00
621,ES2004c,89.18,A,Mm-hmm.,NEGATIVE,1,Causing annoyance,Being interruptive by making unnecessary sounds and disrupting the presenter.,2021-03-24 15:30:18.254198+00:00
621,ES2004c,109.85,C,Etcetera.,NEGATIVE,2,Causing annoyance,Being disruptive and saying things without being asked...makes presenter feel incompetent.,2021-03-24 15:31:58.618411+00:00
621,ES2004c,172.32,C,Yeah.,POSITIVE,1,Being respectful,Being responsive and showing presenter they're following what they are saying.,2021-03-24 15:33:48.326563+00:00
42,ES2004c,357.29,B,Okay thank you very much.,POSITIVE,6,Being positive,Thanking others for their work and or their presenting of facts helps to foster a positive group environment.,2021-03-24 16:36:03.216578+00:00
42,ES2004c,395.41,D,I know.,POSITIVE,1,Being agreeable,"Sometimes when someone makes an observation about something small like this, it's good to offer agreement, because even if it's not a big deal, it helps to make the environment feel friendlier.",2021-03-24 16:41:38.219624+00:00
42,ES2004c,1179.73,A,That could be a good idea.,POSITIVE,23,Being positive,"Not only does telling someone that their idea is good make them feel good, it also makes everyone else in the room more likely to share their thoughts knowing they'll be well received as well.",2021-03-24 19:10:54.266267+00:00
42,ES2004c,1448.66,B,"Well it's a remote control, you were sitting watching T_V_ are you gonna want to sort of open it and say oh shit I should go and have a shower and do my hair before I put the T_",NEGATIVE,6,Causing embarrassment,"The idea may or may have not been good, but explaining it like it's a very silly thought like this could cause embarrassment for the person who came up with the idea, and make others more afraid to say their ideas.",2021-03-24 19:17:53.442366+00:00
42,ES2004c,2325.9,B,Is everyone happy?,POSITIVE,6,Being respectful,"Making sure that everyone feels like they got all of their comments and ideas taken into account is a good idea for any meeting, especially before ending it.",2021-03-24 19:24:46.479208+00:00
791,ES2004c,17.57,D,Oh good grief.,NEGATIVE,5,Causing frusturation,It is berating another user for taking some time. It is relaying frustration towards the time the other user is taking.,2021-03-25 04:12:58.936642+00:00
791,ES2004c,18.492,A,<sound: hums>,NEGATIVE,2,Being passive-aggressive,Something that is normally done to annoy in a passive aggressive way,2021-03-25 04:14:42.431129+00:00
791,ES2004c,96.01,C,"Yeah, yeah I was getting that impression as well.",POSITIVE,1,Being agreeable,He agreed with the impression the other person had on said topic.,2021-03-25 04:15:57.856276+00:00
791,ES2004c,249.432,A,<sound: laugh>,NEGATIVE,1,Causing embarrassment,"Laughing at the other person for being tongue-tied. Not sure if its meant to ease up the tension, but I will note as laughing at him, not with him",2021-03-25 04:18:30.018229+00:00
791,ES2004c,249.46,B,It's okay,POSITIVE,1,Being respectful,"He told the other person that it was alright, when he apologized for being tongue tied.",2021-03-25 04:19:12.836702+00:00
790,ES2004c,94.77,B,"from the last meeting, I th I I think yeah um.",NEGATIVE,1,Causing frusturation,Fumbling with words during conversation is create recipe for the intended listener to believe the message being communicated. This is because frustration is registered in the speaker's voice.,2021-03-25 04:24:31.789576+00:00
790,ES2004c,54.47,B,Thanks.,POSITIVE,2,Being respectful,Showing appreciation using certain words like 'thank you' creates positive image about the speaker and facilitates cordiality among the communicators. It confers good interpersonal relationship that helps sound psychological assurance.,2021-03-25 04:29:17.148461+00:00
790,ES2004c,96.42,A,Mm-hmm.,NEGATIVE,1,Causing annoyance,Regular undue exclamations in conversations will interact with the psychological make of the meeting because it is unprofessional and inappropriate to use casual exclamations to address people officially. lt can be totally telorated at home but not when there is official present for serious meetings.,2021-03-25 04:35:45.383097+00:00
790,ES2004c,96.01,C,"Yeah, yeah I was getting that impression as well.",NEGATIVE,1,Being passive-aggressive,I think it sound kind of rude and too aggressive to respond to someone in a meeting. The point can be made in a less aggressive form that wouldn't create psychological harm. The other speaker will have at the back of his mind that this respondent is angry due to his hash response.,2021-03-25 04:41:04.390973+00:00
790,ES2004c,50.13,D,Oh.,NEGATIVE,1,Causing embarrassment,The use of exclamations like that do not encourage positive well being but rather discourages and embarrass people under the meeting. It is a sound of bad feelings and it encourages psychological insecurity.,2021-03-25 04:46:40.090487+00:00
790,ES2004c,109.85,C,Etcetera.,NEGATIVE,2,Dismissing others,I think is a disrespectful way of cutting people out during conversation and the victim is usually embarrassed and psychologically discouraged.,2021-03-25 04:49:13.200883+00:00
798,ES2004c,81.696,C,<sound: laugh>,POSITIVE,1,Being positive,Keeping things light helps everyone stay positive in a work environment. Especially if it is a stressful job.,2021-03-25 11:48:51.838582+00:00
798,ES2004c,17.57,D,Oh good grief.,NEGATIVE,5,Causing frusturation,Being impatient when others are having a hard time only creates frustration and brings the mood down for everyone.,2021-03-25 11:49:46.008347+00:00
798,ES2004c,191.93,B,Yes if you feel,POSITIVE,3,Being agreeable,Encouraging someone who speaks up is great for morale and encourages others to participate.,2021-03-25 11:52:48.548321+00:00
798,ES2004c,177.68,C,Yeah.,POSITIVE,1,Being agreeable,Helping to encourage others who take the floor in a group setting helps things flow along.,2021-03-25 11:53:51.396976+00:00
798,ES2004c,201.1,D,Thank you.,POSITIVE,1,Being respectful,"Showing respect to others breeds respect from others, lead by example.",2021-03-25 11:54:33.668710+00:00
676,ES2004c,361.49,B,let's start from the inside and work our way out.,POSITIVE,1,directly asking for input from the team.,This statement was essentially an invitation for the team to start discussing the design.,2021-03-29 14:50:58.866618+00:00
676,ES2004c,575.14,C,Yeah and most people most people also watch T_V_ in the in the night anyway.,NEGATIVE,1,Dismissing others,This felt like a piling on of negativity as to why the other person's solar idea wasn't feasible.,2021-03-29 14:54:22.588549+00:00
676,ES2004c,580.59,B,"Mm, but then it would be charging through the day, I think the point is that it charges through the day and then you've got it charged for the evening.",POSITIVE,1,Being positive,The person tries to point out some positive aspects of the potential solar idea in response to a few negative comments.,2021-03-29 14:55:47.365216+00:00
676,ES2004c,854.12,B,the eternal battle for control of the controls.,POSITIVE,3,Being positive,This was a light-hearted joke that was relevant to the topic of multiple people using the same remote conrol.,2021-03-29 15:00:07.546660+00:00
676,ES2004c,868.04,D,But it's something to put on the side to think about maybe.,POSITIVE,4,Being respectful,"Even thought the research didn't support the feature, this person still said that the idea might have merit and was encouraging.",2021-03-29 15:01:47.709424+00:00
364,ES2004c,1179.73,A,That could be a good idea.,POSITIVE,23,Being positive,Reinforces an opinion or suggestion by saying it's a good idea.,2021-03-29 15:17:10.425440+00:00
364,ES2004c,1877.46,A,Maybe we could start with the black and white.,POSITIVE,2,Suggesting ideas,Can help other people brainstorm their own ideas for the product.,2021-03-29 15:21:54.714905+00:00
364,ES2004c,1959.77,D,Sorry could you repeat that last part?,POSITIVE,4,Asking a question,Asking someone to clarify can ease the tension and encourage others to participate.,2021-03-29 15:23:17.164237+00:00
364,ES2004c,2190.95,D,"Yes, it was just, there was just a cost issue with that, but it's a good idea we just need to check on the cost, is that right?",POSITIVE,5,Asking for feedback,Asking others for their feedback can be helpful to moving the conversation forward.,2021-03-29 15:25:13.574768+00:00
364,ES2004c,2325.9,B,Is everyone happy?,POSITIVE,6,Asking if people are satisfied,Asking if the group is happy with the decision makes it seem like everyone has say in the decision-making process.,2021-03-29 15:26:26.083670+00:00
814,ES2004c,335.05,D,So should we be thinking of using something like that in our remote control design too?,POSITIVE,4,Being agreeable,You are asking for others' feedback which is positive to do.,2021-03-29 15:55:08.090270+00:00
814,ES2004c,347.85,D,"So a lot of interesting feedback there, both from our market research departments and from our people in Paris and Milan.",POSITIVE,4,Being positive,You are showing that you want feedback and affirmation from others which is positive.,2021-03-29 15:55:53.486695+00:00
814,ES2004c,365.43,D,Unless anyone has any questions about that?,POSITIVE,3,Being agreeable,You are showing an openness and willingness to hear from others.,2021-03-29 15:56:22.308911+00:00
814,ES2004c,388.56,B,I hate those little things,NEGATIVE,4,Being negative,You are framing your comment in a very negative and unhelpful way.,2021-03-29 15:57:40.916733+00:00
814,ES2004c,411.88,C,Um this is uh all about the design of the actual components and the availability of the components we have in stock at the moment.,POSITIVE,1,Being respectful,You are providing helpful and useful information and direction for others.,2021-03-29 15:58:28.525320+00:00
819,ES2004c,347.85,D,"So a lot of interesting feedback there, both from our market research departments and from our people in Paris and Milan.",POSITIVE,4,Being positive,Gives feedback on the project they are working on,2021-03-29 17:09:25.459651+00:00
819,ES2004c,388.56,B,I hate those little things,NEGATIVE,4,Being passive-aggressive,the speaker says he hates what is going on the discussion.,2021-03-29 17:10:10.685056+00:00
819,ES2004c,427.42,C,The the main idea of the whole thing is just so you sh you just press buttons and it should activate things on the T_V_ and we discussed last meeting that it should be easy to find.,POSITIVE,1,Being agreeable,the speaker gives ideas on how the products work .,2021-03-29 17:11:04.777356+00:00
819,ES2004c,479.86,C,"There's um actually no rechargeable option available, so we I saw the um the standard double A_ and triple A_ which we thought were a bit bit too bulky at the moment, dynamo charging, I thought that that might be a bit silly to be to be honest, people won't it's it's basically like wind-up radio.",POSITIVE,1,Being agreeable,gives us all the functions of the products and its uses.,2021-03-29 17:12:04.966851+00:00
819,ES2004c,551.03,C,Yeah it would the d yeah the dynamo would take more space 'cause you actually need a physical sort of handle to wind up.,POSITIVE,3,Being agreeable,support the uses and explains more about the product,2021-03-29 17:13:10.053466+00:00
654,ES2004c,357.29,B,Okay thank you very much.,POSITIVE,6,Being respectful,Thanking someone for their contributions helps motivate others to also share.,2021-03-29 18:38:44.491566+00:00
654,ES2004c,364.3,A,It's okay with me.,POSITIVE,2,Being agreeable,Saying they're okay with it is agreeable and helps motivate others to also share their opinions.,2021-03-29 18:39:09.777291+00:00
654,ES2004c,371.04,B,"Um, yes, thank you.",POSITIVE,2,Being respectful,Thanking another participant makes them feel better about having shared with the group.,2021-03-29 18:39:49.587833+00:00
654,ES2004c,388.56,B,I hate those little things,NEGATIVE,4,Causing frusturation,Saying someone hates something makes other apprehensive to share their ideas in fear that they might also get ridiculed.,2021-03-29 18:40:45.220970+00:00
654,ES2004c,497.99,B,can you explain that?,POSITIVE,4,Being positive,Asking someone else to explain something further helps promote more discussion.,2021-03-29 18:41:18.558496+00:00
772,ES2004c,335.05,D,So should we be thinking of using something like that in our remote control design too?,POSITIVE,4,Being respectful,Asking a question of others shows that you appreciate their opinion which shows you respect them.,2021-03-29 19:10:44.153681+00:00
772,ES2004c,364.29,C,"Yeah, okay.",POSITIVE,1,Being agreeable,You have expressed agreement here which shows others you are agreeable.,2021-03-29 19:11:46.541796+00:00
772,ES2004c,357.29,B,Okay thank you very much.,POSITIVE,6,Being respectful,It is polite to thank others when they have made a contribution to the meeting.,2021-03-29 19:13:03.712506+00:00
772,ES2004c,365.43,D,Unless anyone has any questions about that?,POSITIVE,3,Being respectful,Asking if there are any question shows respect for other participants and gives them a chance to say something.,2021-03-29 19:13:54.159619+00:00
772,ES2004c,367.55,B,"I don't think so, not yet.",POSITIVE,1,Being respectful,Giving a response to the question that was asked shows manners and that you were listening to the other participant.,2021-03-29 19:14:57.229442+00:00
842,ES2004c,335.05,D,So should we be thinking of using something like that in our remote control design too?,POSITIVE,4,Encouraging others to share their thoughts and ideas,Being mindful to other's opinions. Encouraging others to  participate. Is respectful. Does not discount others sharing their thoughts,2021-03-29 20:45:20.205695+00:00
842,ES2004c,357.29,B,Okay thank you very much.,POSITIVE,6,Being respectful,It shows the participants attentions and that they are considering the options presented and are showing appreciation for the other sharing their opinion,2021-03-29 20:47:19.827492+00:00
842,ES2004c,497.99,B,can you explain that?,POSITIVE,4,Being respectful,The question shows the participants attention to listen to others and seek more clarification which promote healthy environment at the work place.,2021-03-29 20:49:50.441056+00:00
842,ES2004c,764.48,D,Mm.,NEGATIVE,1,Causing annoyance,This is harmful and adds no real value to the meeting. Having this gestures without explaining the reason behind it is disrespectful and meaningless,2021-03-29 20:53:55.021105+00:00
842,ES2004c,799.63,D,"it's not gonna add anything, okay.",NEGATIVE,3,Being sarcastic,The way the information was communicating shows lack of respect and dismissing other's opinions in a cynical manner.,2021-03-29 20:55:39.346358+00:00
857,ES2004c,357.29,B,Okay thank you very much.,POSITIVE,6,Being positive,B positively responded to the marketing presenter for the information between research department and actual people. This would reinforce the hardwork provided.,2021-03-29 22:57:35.859527+00:00
857,ES2004c,335.05,D,So should we be thinking of using something like that in our remote control design too?,POSITIVE,4,Asking for input from other group members,The presenter at current time - explained there research and is asking from input from others. This would help keep others in the group project engaged in the discussion.,2021-03-29 23:02:49.663839+00:00
857,ES2004c,340.13,D,"There also seems to be um a trend towards a spongy feel to materials, uh again in contrast to last year.",NEGATIVE,1,Causing annoyance,"This person has used the words uh and um extensively, it was very distracting and annoying to the brain.",2021-03-29 23:08:39.046224+00:00
857,ES2004c,371.04,B,"Um, yes, thank you.",POSITIVE,2,Being respectful,Person B being respectful with thanking Person D with option for further questions.,2021-03-29 23:14:11.522678+00:00
857,ES2004c,364.3,A,It's okay with me.,POSITIVE,2,Being agreeable,Person A being agreeable with Person B on how to move the meeting forward.,2021-03-29 23:15:15.634915+00:00
571,ES2004c,365.43,D,Unless anyone has any questions about that?,POSITIVE,3,Being respectful,They are asking the group what they think and if they have any questions.,2021-03-30 01:14:38.153139+00:00
571,ES2004c,504.416,D,<sound: laugh>,NEGATIVE,2,Causing annoyance,They are laughing at a time when they should be quiet and paying attention.,2021-03-30 01:15:20.217969+00:00
571,ES2004c,571.17,D,"I know, different parts of the world too, if we're if we're marketing internationally.",NEGATIVE,1,Dismissing others,They are ignoring the idea and putting in too much of their own input.,2021-03-30 01:16:15.484417+00:00
571,ES2004c,799.63,D,"it's not gonna add anything, okay.",NEGATIVE,3,Dismissing others,They are acting in a way that is being dismissive of what is being is said.,2021-03-30 01:17:27.812378+00:00
571,ES2004c,1156.72,C,"Yeah, yeah.",NEGATIVE,1,Dismissing others,They seem to be dismissing the idea that titanium will be easy to damage.,2021-03-30 01:18:25.670708+00:00
872,ES2004c,767.24,A,Another question is like sorry.,POSITIVE,1,Being respectful,A is asking a question of C but they are doing it very respectfully by saying sorry,2021-03-31 11:23:07.874985+00:00
872,ES2004c,1179.73,A,That could be a good idea.,POSITIVE,23,Being positive,A is complimenting D's idea of using a rubber cover on the remote.,2021-03-31 11:25:34.333928+00:00
872,ES2004c,1250.61,A,"Sorry I didn't get the last part, you're talking of",POSITIVE,11,Being respectful,A didn't understand what B was talking about here but apologized and asked him to explain it further but did it very respectfully.,2021-03-31 11:26:30.598104+00:00
872,ES2004c,1285.14,D,"I don't s sorry to interrupt, I don't see why the curved thing is a problem, if we for example had a shell, once we open that yeah, so it'd be f yeah, yeah.",NEGATIVE,3,Causing frusturation,D kind of interrupted the meeting and the rest of the group by barging in when somebody else was talking.,2021-03-31 11:27:32.750121+00:00
872,ES2004c,1959.77,D,Sorry could you repeat that last part?,POSITIVE,4,Being respectful,D didn't understand something that B said but asked him respectfully to repeat it.,2021-03-31 11:30:51.591001+00:00
872,ES2004c,2321.72,A,I think we are pretty going in a clear direction now.,POSITIVE,8,Being positive,A is saying how we are going in a clear direction and complimenting the group on having a good plan,2021-03-31 11:32:33.740213+00:00
897,ES2004c,1427.92,B,No.,NEGATIVE,1,Dismissing others,"Saying ""no"" without anything else is being dismissive. When other participants disagreed, they did it politely.",2021-03-31 11:40:03.151988+00:00
897,ES2004c,1448.66,B,"Well it's a remote control, you were sitting watching T_V_ are you gonna want to sort of open it and say oh shit I should go and have a shower and do my hair before I put the T_",NEGATIVE,6,Being passive-aggressive,The way B explained why their point was more valid then the other participants is very condescending.,2021-03-31 11:40:49.924963+00:00
897,ES2004c,1481.74,D,forget about the mirror that was just a very quick passing thought yeah,POSITIVE,1,Being agreeable,"Even though B was being condescending, D took it well and moved on for the betterment of the group.",2021-03-31 11:41:25.632185+00:00
897,ES2004c,2325.9,B,Is everyone happy?,POSITIVE,6,Being positive,"B was bringing everything together at the end, making sure everyone was happy with their discussion.",2021-03-31 11:44:39.068078+00:00
897,ES2004c,557.01,B,I'm pretty sure that solar is from the sun.,NEGATIVE,3,Causing embarrassment,B is trying to embarrass someone for not knowing that solar is from the sun.,2021-03-31 11:45:47.719804+00:00
903,ES2004c,685.04,D,"Could I just ask referring back to solar charging, is that compatible with um standard batteries?",POSITIVE,2,Being positive,"This is being positive/reinforce because the D is taking a previous talked about topic and asking for B to expand on it. This shows B that D is interest in the conversation and is curious to learn more. Thus, making B feel encouraged to continue explaining the concept.",2021-03-31 11:55:57.855676+00:00
903,ES2004c,1374.37,B,"Okay, we'll talk about that so if you finish your and we'll come back to that.",NEGATIVE,4,Dismissing others,B is stopping their current conversation with D before the questions and answers are full discussed between the two parties. This would make D feel very discouraged because it seems like B does not care about their input.,2021-03-31 11:59:09.490467+00:00
767,ES2004c,504.416,D,<sound: laugh>,NEGATIVE,2,Dismissing others,Laughing at speaker C's idea does not make this a safe and constructive space,2021-03-31 12:00:41.874015+00:00
767,ES2004c,620.36,A,Mm-hmm.,POSITIVE,1,Being agreeable,Speaker A is showing they are listening and agreeable to the conversation,2021-03-31 12:03:21.062534+00:00
903,ES2004c,1179.73,A,That could be a good idea.,POSITIVE,23,Being positive,D recommend a solution to a problem and A agreed with the solution by stating that it was a good idea. This positive reinforcement will help to encourage D to continue to share ideas/suggestions with the team.,2021-03-31 12:03:45.213525+00:00
767,ES2004c,698.23,B,Like a dual kind of.,POSITIVE,1,Being agreeable,speaker b is showing they are agreeing with what speaker c is presenting by reiterating the conversation,2021-03-31 12:04:37.096973+00:00
903,ES2004c,1174.31,D,"Like a rubber sleeve almost, yeah.",POSITIVE,2,Being agreeable,D is taking B's idea and is expanding on the idea instead of dismissing or ignoring the idea. This positive reinforcement will make B feel like their a part of the team and their ideas are being taken into consideration.,2021-03-31 12:05:40.194305+00:00
767,ES2004c,807.99,B,Can we think about that?,POSITIVE,1,Being respectful,"Speaker B is working to gain the group's consensus without running on their own with an idea, this shows they are willing to listen",2021-03-31 12:06:21.210914+00:00
767,ES2004c,832.63,C,Yeah.,POSITIVE,2,Being agreeable,speaker c is showing they are listening and are in agreement with the ideas speaker B is presenting,2021-03-31 12:07:06.606073+00:00
903,ES2004c,1255.66,A,"Just what you said I I didn't get the uh meaning of it completely, you're saying like",NEGATIVE,6,Causing frusturation,"During the conversation, A stated twice that they did not understand what C was trying to explain. This would cause frustration for C because they would have to keep explaining themselves and would eventually start to discourage them from engaging in the conversation.",2021-03-31 12:11:08.478581+00:00
556,ES2004c,497.99,B,can you explain that?,NEGATIVE,1,Being passive-aggressive,The speaker sounds like they have and aggressive or displeased tone,2021-03-31 14:54:23.402130+00:00
556,ES2004c,531.46,B,That doesn't count though does it?,NEGATIVE,1,Dismissing others,The speaker's tone seems like they are attacking the idea presented by their teammate,2021-03-31 14:54:52.635252+00:00
556,ES2004c,557.01,B,I'm pretty sure that solar is from the sun.,NEGATIVE,3,Being passive-aggressive,The speaker is being sarcastic and kind of annoying at this point. This harms the team,2021-03-31 14:55:22.855801+00:00
556,ES2004c,691.32,D,"I mean, could people put standard batteries in but with a s you know they could leave it in the sunlight for solar charging or the two things not compatible?",POSITIVE,1,Being agreeable,"The speaker is asking about questions about the idea, showing they are paying attention",2021-03-31 14:56:14.468450+00:00
556,ES2004c,769.92,A,"W w which one would last the longest, because we don't want customers to be like you know charging like a mobile phone every day.",POSITIVE,1,Being positive,"The speaker is offering up their own ideas to supplement what was just presented, showing cooperation",2021-03-31 14:57:09.255572+00:00
772,ES2004c,497.99,B,can you explain that?,POSITIVE,4,being involved,By asking for more information you show that you are involved and interested in contributing,2021-03-31 15:30:11.803736+00:00
772,ES2004c,540.83,A,"Regarding those sizes, which one you think will be light because we we have to take into consideration size also, so maybe a standard triple A_ might take lesser space or and dynamo might take more space.",POSITIVE,1,being inclusive,You have asked others their thoughts which shows you value others and want them to contribute,2021-03-31 15:31:17.975686+00:00
772,ES2004c,575.7,A,Right.,POSITIVE,1,Being agreeable,You have shown you are in line with the other participant and have paid attention the their ideas.,2021-03-31 15:32:07.961983+00:00
772,ES2004c,717.74,B,What kind of price are we looking at for I presume the normal batteries are the cheapest?,POSITIVE,1,Being respectful,You have asked for input from others in a respectful way that shows you want to hear what they have to say.,2021-03-31 15:33:53.012830+00:00
772,ES2004c,598.34,C,"I mean the amount the amount of probably moving around you'd be doing all the time would would charge it up, I don't think you'd ever need to actually physically start shaking it up to make it work.",NEGATIVE,1,Dismissing others,It seems another participant was trying to interject and add something but you started speaking.,2021-03-31 15:34:37.493222+00:00
919,ES2004c,799.63,D,"it's not gonna add anything, okay.",NEGATIVE,3,Being passive-aggressive,A bit of a pssive aggressive response to the discussion around power. Not necessary to add the okay at the end there.,2021-03-31 15:39:20.384419+00:00
919,ES2004c,945.64,B,Mm-hmm.,POSITIVE,1,Being agreeable,Passive but agreeable to a long explination. Helps move things forward and reassure the team member they were smart with their analysis,2021-03-31 15:41:09.699117+00:00
919,ES2004c,1181.92,A,It could it would be comfortable to hold on also.,POSITIVE,4,Being positive,Providing benefits of the ideas presented and positives to the design process.,2021-03-31 15:41:58.196728+00:00
919,ES2004c,1259.11,C,"Oh on the on the L_C_D_ screen you could becau you could fit it the problem with it basically is that it's flat and so you can't do lots of curve curved things with it, but um you can you wouldn't have with the L_C_D_ you'd have the wires coming off, you wouldn't have that with the",POSITIVE,3,Reexplaining something,Helpful because when a team member failed to understand something they were not passive aggressive and immediately reexplained the issue,2021-03-31 15:42:40.676131+00:00
919,ES2004c,1328.39,C,Yeah I hadn't I hadn't really thought of that to be honest.,POSITIVE,4,Admitting ignorance.,Helpful to the team moral and everyone's mindset that a member is willing to admit how they failed to think about an option.,2021-03-31 15:47:49.275429+00:00
654,ES2004c,497.99,B,can you explain that?,POSITIVE,4,Being respectful,Asking for help shows vulnerability which makes the other meeting participants more likely to also ask for help if needed.,2021-03-31 17:11:12.104647+00:00
654,ES2004c,551.03,C,Yeah it would the d yeah the dynamo would take more space 'cause you actually need a physical sort of handle to wind up.,POSITIVE,3,Being agreeable,Agreeing with and elaborating on a point someone else made validates their opinions which makes it easier for them to contribute more to the discussion.,2021-03-31 17:13:27.158183+00:00
654,ES2004c,575.14,C,Yeah and most people most people also watch T_V_ in the in the night anyway.,POSITIVE,1,Being positive,Offering complimentary ideas to things others have already said helps promote more constructive dialogue.,2021-03-31 17:14:19.651414+00:00
654,ES2004c,587.25,C,But I I think I think the the next one's the best anyway.,POSITIVE,1,Being positive,"Saying which option they think is the best is going out on a limb and expressing their opinion which helps show their engagement with the topic, prompting others to do the same.",2021-03-31 17:15:18.529646+00:00
654,ES2004c,608.54,A,"And are these like uh what are the life of the kinetic battery, it like it runs for long time?",POSITIVE,1,Being constructive,Asking questions promotes others to answer which helps them feel more engaged in the conversation.,2021-03-31 17:15:57.133042+00:00
190,ES2004c,551.03,C,Yeah it would the d yeah the dynamo would take more space 'cause you actually need a physical sort of handle to wind up.,POSITIVE,3,Being agreeable,The speaker agrees with the previous one on why a dynamo would take up more space.,2021-03-31 17:29:18.110625+00:00
190,ES2004c,587.25,C,But I I think I think the the next one's the best anyway.,NEGATIVE,1,Dismissing others,The speaker dismissed B's point about having the solar charge during the day so it can be charged for the evening.,2021-03-31 17:33:29.315288+00:00
190,ES2004c,532.32,D,Does does light charge as as sunlight does?,NEGATIVE,1,Being sarcastic,The speaker suggests that light does not charge as sunlight does contrary to what the previous speaker alluded to,2021-03-31 17:36:13.972175+00:00
