user_id,dataset,timestamp,speaker,line,direction,agree_cnt,reason,possible_comment,created_at
429,ES2007d,55.09,C,"Yeah, it's pretty exciting.",POSITIVE,3,Being positive,she is reinforcing the team's effort in producing the prototype,2021-03-29 19:25:48.078052+00:00
429,ES2007d,87.92,D,That is cool.,POSITIVE,3,Being positive,Affirming the submission by noticing and stating excellence in the presentation,2021-03-29 19:26:39.304508+00:00
429,ES2007d,112.15,D,Oh cool.,POSITIVE,1,Being positive,Noting a unique feature in the product and making a positive comment.,2021-03-29 19:27:23.796673+00:00
429,ES2007d,158.59,A,'S great.,POSITIVE,1,Being positive,"Noting the positive aspect of the product being presented, able to fit your hand.",2021-03-29 19:28:53.854205+00:00
527,ES2007d,45.79,A,Everybody everybody ready?,POSITIVE,5,Being respectful,"It is very good to start a meeting to get all the people to start focus on the meeting by calling them like ""are you guys ready""",2021-03-29 22:27:37.467531+00:00
527,ES2007d,59.92,C,"everything uh that we wanted we wanted it to be ergonomic and to be made out of rubber, very simple and easy to use, yeah, double curved, um but also something that was gonna jump out at people, something that would be different uh, separate it from the other remotes out on the market.",POSITIVE,1,Being positive,"It is very good start to define the requirements of the prduct outline like TV remote, how it should look and feel is",2021-03-29 22:28:49.710281+00:00
527,ES2007d,410.1,A,Are they made out of any special material?,POSITIVE,1,Being respectful,It is always a good idea to get conformation about the things that which a product is made.,2021-03-29 22:31:28.263496+00:00
527,ES2007d,499.75,A,your evaluation.,POSITIVE,1,Being respectful,"It is always a great respectful way to find out the team idea and evalutaion, so that all will be in the same phase of the project",2021-03-29 22:32:29.343897+00:00
527,ES2007d,622.16,C,"That was our main technological innovation w every everything else was fairly simple, but the fact that we used the kinetic energy was new.",POSITIVE,2,Being agreeable,it is always needed to conclude the meeting with what are going to achieve and what are the difference we are going to do compared to the product that are already in market,2021-03-29 22:33:47.092628+00:00
571,ES2007d,45.79,A,Everybody everybody ready?,POSITIVE,5,Being respectful,They are respecting the group by asking them if they are ready to go.,2021-03-30 01:22:43.063044+00:00
571,ES2007d,86.362,A,<sound: laugh>,NEGATIVE,1,Causing annoyance,They are laughing at a time when they need to be focusing on the presentation.,2021-03-30 01:23:24.849398+00:00
571,ES2007d,181.97,A,"But, that's I don't see why that's not possible.",POSITIVE,1,Being positive,They are stating that they come the idea come to frutition.,2021-03-30 01:24:03.304575+00:00
571,ES2007d,197.32,D,"but then you can learn to use your right h like I was just thinking if there's left-handers and right-handers in the family, what, they have two remotes?",NEGATIVE,1,Dismissing others,They are being dismissive of the idea and are not having constructive criticism.,2021-03-30 01:24:40.819707+00:00
571,ES2007d,259.56,A,"I think it's, well, if the R_R_ motto is, we bring fashion to to electronics, I'd say that could be quite fashionable.",POSITIVE,4,Being positive,They are showing their respect for the idea and being positive.,2021-03-30 01:25:10.595705+00:00
481,ES2007d,161.3,D,Oh it's so cute.,POSITIVE,2,Being positive,D gave really positive feedback to C's ideas and suggestions.,2021-03-30 02:03:34.963697+00:00
481,ES2007d,184.18,C,"Yeah, if we build rocket ships why can't we build left-handed and right-handed uh remotes.",POSITIVE,3,Being agreeable,C gave an example on why A's suggestion should be easy to implement. This should encouraged others to give suggestions.,2021-03-30 02:05:40.590574+00:00
481,ES2007d,168.5,A,"I have one thing about it, but it's a small thing, but it'd mean we'd have to make a right-handed one and a left-handed one.",POSITIVE,1,Being respectful,A gave C a suggestion without sounding rude or condescending.,2021-03-30 02:06:18.370634+00:00
481,ES2007d,342.96,A,"Okay, now I think we'll do this I could do you know, I can do this o on my own or I could do it with you, but it's just easy enough to go through it with you, so we're going for the kinetic power.",POSITIVE,2,Being respectful,A is giving others a chance to contribute to his part of the project.,2021-03-30 02:09:11.503605+00:00
481,ES2007d,225.34,D,I think everybody can press a button with their left and right hand so,NEGATIVE,1,Dismissing others,"The idea D is referring to seemed to have different buttons for different fingers, so having two designs was a good suggestion. D didn't need to dismiss the idea so coldly.",2021-03-30 02:17:34.656808+00:00
481,ES2007d,244.4,D,Have them in stock.,POSITIVE,1,Being agreeable,"D did end up agreeing that having two remote designs should be an option, even though they didn't think it was necessary.",2021-03-30 02:18:25.826226+00:00
790,ES2007d,45.79,A,Everybody everybody ready?,POSITIVE,5,Being respectful,The tone of this comment sound very disrespectful and can destroy participants self esteem. Hence a psychological insecurity.,2021-03-30 06:58:55.967152+00:00
790,ES2007d,13.39,D,"But um, it's it's made edible 'cause, yeah.",NEGATIVE,1,Causing frusturation,The comment does not carry a complete thought because the speaker seems not well informed about what he /she is saying. Huge suspense in the statement and heightens participants eagerness to know.,2021-03-30 07:13:15.022000+00:00
790,ES2007d,30.05,C,colouring and make some sort of sort of dough.,NEGATIVE,1,Causing frusturation,The comment sound very frustrating and incomprehensible. It would in a long way harm the psychological safety of the participants because they cannot make good meaning to the comment. Confusion and frustration will be the end results.,2021-03-30 07:17:10.981882+00:00
790,ES2007d,22.06,C,"Actually that makes sense, because I remember like, peopl I dunno if my Mom ever did it but I remember other people's Moms making like home-made Play-Doh where you just like make the",POSITIVE,4,Being positive,This comment exhibited high sense of tolerance and will serve as a positive reinforcement to encourage participants air their voice.,2021-03-30 07:22:26.004018+00:00
790,ES2007d,45.03,A,Right.,POSITIVE,1,Being agreeable,Using comments like this encourages participants to do more since they are positively empowered by the positive hearings. positive reinforcements builds self confidence.,2021-03-30 07:28:26.924278+00:00
514,ES2007d,184.18,C,"Yeah, if we build rocket ships why can't we build left-handed and right-handed uh remotes.",POSITIVE,3,Being agreeable,Agreeing and adding to the original idea by providing more details,2021-03-31 10:18:41.811941+00:00
514,ES2007d,193.78,C,"Yeah, I didn't I didn't think about that, but I'd yeah,",POSITIVE,1,Being positive,Saying they had a great idea and offered something that was not thought about before,2021-03-31 10:19:29.782651+00:00
514,ES2007d,303.65,A,Thank you.,POSITIVE,2,Being Appreciative,Showing appreciation for someone else in the group.  This makes people feel good,2021-03-31 10:21:13.204794+00:00
514,ES2007d,428.62,D,We're under budget.,POSITIVE,2,Being positive,Stating a positive aspect that the group came in under budget motivates the members,2021-03-31 10:26:55.608918+00:00
872,ES2007d,248.22,A,"But um other than that, I mean uh and that's um, you know, that's just something, I think I think it's great, yeah, great idea.",POSITIVE,3,Being positive,A is complimenting B on a great idea on their idea for the remote,2021-03-31 10:27:07.324625+00:00
872,ES2007d,294.08,A,Well done.,POSITIVE,5,Being positive,A again is complimenting B on a good job with the presentation and idea,2021-03-31 10:27:53.843013+00:00
872,ES2007d,444.47,A,this is all very very good.,POSITIVE,12,Being positive,A is being positive towards the whole group here saying how he is happy the cost is going to be under budget,2021-03-31 10:29:48.852061+00:00
514,ES2007d,522.43,A,I love the smell of that Play-Doh.,POSITIVE,9,Being positive,Using humor to bring people together in the group and make them feel included,2021-03-31 10:30:31.676419+00:00
872,ES2007d,763.53,B,"We've, we've done well.",POSITIVE,11,Being positive,B is being positive towards the entire group here saying we've all done a great job.,2021-03-31 10:32:13.775487+00:00
872,ES2007d,782.55,A,"Well done, Reissa.",POSITIVE,9,Being positive,A is complimenting Reissa on a good job with her presentation,2021-03-31 10:32:45.707604+00:00
872,ES2007d,786.63,A,"Okay, I I think um I just wanna put in as Project Manager the you know, little bit of praise for everybody here for how they've worked on it, you know, both individually and as a team.",POSITIVE,9,Being positive,A is complimenting everybody as a whole and individual people in the group.,2021-03-31 10:33:11.738011+00:00
872,ES2007d,817.96,A,"That's all, you know, gone very very well and and and be you know, has been good communication going on.",POSITIVE,16,Being positive,A is complimenting everybody on the project and how there has been good communication throughout the project.,2021-03-31 10:33:42.355315+00:00
872,ES2007d,845.75,C,Now you guys have been a a great team.,POSITIVE,21,Being positive,C is complimenting the entire team on the project and how they worked together as a team.,2021-03-31 10:34:16.626244+00:00
872,ES2007d,851.98,A,"I think So I I, you know, and I think we've co we have come we've come up with something new, something that hasn't been done before, we haven't we're not just rehashing an old design.",POSITIVE,10,Being positive,A is complimenting the team saying how they have come up with a great design for the remote.,2021-03-31 10:34:47.316192+00:00
872,ES2007d,1080.01,A,"So all in all, I think we've done very well.",POSITIVE,19,Being positive,A is complimenting the group on a job well done with the project,2021-03-31 10:36:22.664515+00:00
874,ES2007d,259.56,A,"I think it's, well, if the R_R_ motto is, we bring fashion to to electronics, I'd say that could be quite fashionable.",POSITIVE,4,Being positive,This individual is talking about reinforcement. Reinforcement is a positive tool in conversation.,2021-03-31 11:04:33.489315+00:00
874,ES2007d,294.08,A,Well done.,POSITIVE,5,Being positive,This individual is praising another individual in the conversation which is great!,2021-03-31 11:05:23.775005+00:00
874,ES2007d,303.65,A,Thank you.,POSITIVE,2,Being positive,Saying thanks is very positive and respectful during a conversation.,2021-03-31 11:06:07.306121+00:00
874,ES2007d,763.53,B,"We've, we've done well.",POSITIVE,11,Being positive,This individual is bringing up how well the group has done on a task together.,2021-03-31 11:09:27.988509+00:00
874,ES2007d,782.55,A,"Well done, Reissa.",POSITIVE,9,Being positive,This individual is giving praise and is supporting one of the other individuals in this conversation.,2021-03-31 11:10:06.693835+00:00
190,ES2007d,181.97,A,"But, that's I don't see why that's not possible.",NEGATIVE,1,Dismissing others,"A dismisses the idea of building a left-handed remote by saying ""it is not possible.""",2021-03-31 11:35:30.040389+00:00
190,ES2007d,189.28,A,"They make left-handed scissors, you know.",NEGATIVE,1,Being sarcastic,A suggests that they make left-handed scissors as a sarcastic rebuttal to the idea of left-handed remotes,2021-03-31 11:36:38.490631+00:00
190,ES2007d,215.04,A,Sure.,POSITIVE,2,Being agreeable,A agrees with the idea that there are families with left-handed members who use computers,2021-03-31 11:38:39.672363+00:00
190,ES2007d,221.2,D,"I mean it's only pressing buttons, you don't have to do anything, you know, extraordinary.",POSITIVE,2,Being agreeable,D agrees with the preceding lines that it is easy for left-handers to use a right-handed mouse,2021-03-31 11:39:45.282637+00:00
190,ES2007d,259.56,A,"I think it's, well, if the R_R_ motto is, we bring fashion to to electronics, I'd say that could be quite fashionable.",POSITIVE,4,Being positive,He agrees with the previous line that moots the idea of a fashionable left-handed remote and says it'd be quite fashionable,2021-03-31 11:42:18.042309+00:00
654,ES2007d,189.28,A,"They make left-handed scissors, you know.",POSITIVE,1,Being agreeable,They agree with C's point and offers additional supporting information which is very supportive.,2021-03-31 14:32:46.200599+00:00
654,ES2007d,212.41,B,"for the whole the same computer the fes family and they have a mouse, and everybody is using right-handed mouse.",NEGATIVE,1,Dismissing others,They're disagreeing with the other member's opinions and explaining why they believe they're wrong. This demotivates others from sharing more of their opinions.,2021-03-31 14:35:11.113478+00:00
654,ES2007d,221.2,D,"I mean it's only pressing buttons, you don't have to do anything, you know, extraordinary.",POSITIVE,2,Being agreeable,"Even though they had a different opinion, they're not agreeing with the person who had the opposite opinion which is very agreeable.",2021-03-31 14:35:54.920014+00:00
654,ES2007d,294.08,A,Well done.,POSITIVE,5,Being positive,Saying well done to the group for their efforts boosts morale and makes people happy.,2021-03-31 14:37:08.464961+00:00
654,ES2007d,191.584,C,<sound: laugh>,POSITIVE,1,Being positive,Laughter helps ease tension in meeting and make people feel more comfortable.,2021-03-31 14:37:35.123387+00:00
919,ES2007d,184.18,C,"Yeah, if we build rocket ships why can't we build left-handed and right-handed uh remotes.",NEGATIVE,1,Being sarcastic,A bit of sarcasm not the worst thing overall but does not really add to the brainstorming at all.,2021-03-31 15:04:41.819238+00:00
919,ES2007d,283.43,A,"Yeah, very good, yeah.",POSITIVE,2,Being agreeable,Agreeing with the previous idea on design and mention of the motto of the company helpful to the idea presenter.,2021-03-31 15:05:52.302650+00:00
919,ES2007d,315.59,B,Play-Doh is very cheap.,POSITIVE,1,Making a joke,Makes a good joke that elicits some laughs and helps to move everyone along,2021-03-31 15:11:01.425620+00:00
919,ES2007d,444.47,A,this is all very very good.,POSITIVE,12,Being agreeable,Showing support to current state and budget of design overall moves discussion and is helpful,2021-03-31 15:17:12.239037+00:00
919,ES2007d,493.05,A,"Gonna do what you were gonna do,",NEGATIVE,5,Being passive-aggressive,Sounds a bit passive agressive to the next members presentation or segment overall. Not the worst thing but can still hurt morale to be dismissed.,2021-03-31 15:22:51.371807+00:00
938,ES2007d,221.2,D,"I mean it's only pressing buttons, you don't have to do anything, you know, extraordinary.",NEGATIVE,2,Dismissing others,"This could potentially make the individual asking about the left and right hand product feel like their asking for too much. Just say something along the lines of, ""people hae adapted to using their non dominant hand"", while also considering it. No need to be defensive here.",2021-03-31 18:41:14.757283+00:00
938,ES2007d,441.51,C,And we're actua actually making a better profit than we expected.,POSITIVE,6,Being positive,"This allows for others to see how valuable their work is. Also, how they were able to keep costs down.",2021-03-31 18:45:23.827055+00:00
938,ES2007d,582.73,D,Do you all get what we're doing?,POSITIVE,5,Being respectful,Gives the others room to ask questions as they were asked if hey understood. Good communication.,2021-03-31 18:46:30.702302+00:00
938,ES2007d,737.86,A,"I mean, you could still flush it down the toilet theoretically, but",NEGATIVE,2,Being sarcastic,"This doesn't give room for people to express their opinion on the product without getting some smart replay back. All concerns are valid even, if A doesn't think it's one to pay attention to.",2021-03-31 18:49:48.974239+00:00
938,ES2007d,786.63,A,"Okay, I I think um I just wanna put in as Project Manager the you know, little bit of praise for everybody here for how they've worked on it, you know, both individually and as a team.",POSITIVE,9,Being positive,"This allows for everyone to feel seen, heard and appreciated for their work that they put into the project.",2021-03-31 18:53:56.796422+00:00
625,ES2007d,187.52,A,Yeah.,POSITIVE,1,Being agreeable,Sharing ideas and agreeing with the way people are framing their ideas is a good way to help encourage sharing of ideas.,2021-03-31 19:08:43.841803+00:00
625,ES2007d,215.04,A,Sure.,POSITIVE,2,Being agreeable,"Showing that you are listening is good, so people don't have to wonder as much about how their ideas are being perceived. Keep it up and keep showing that you are listening and like hearing from people.",2021-03-31 19:09:53.985901+00:00
625,ES2007d,220.76,C,Uh-huh.,POSITIVE,1,Being agreeable,"It's good to show that you're hearing and agreeing with ideas like this, even if it's not fully formed or absolutely what you're thinking, it's good to show you are open to hearing everyone's opinions like this.",2021-03-31 19:10:40.672633+00:00
625,ES2007d,283.43,A,"Yeah, very good, yeah.",POSITIVE,2,Being positive,"Giving good positive feedback makes people feel like they did a good job and makes sharing of presentation and even ideas easier and creates a more open communication environment, good job complimenting.",2021-03-31 19:11:59.446797+00:00
625,ES2007d,294.08,A,Well done.,POSITIVE,5,Being positive,"Good job giving positive feedback after a presentation. It's always good to share a bit of positive feedback even if there is constructive criticism involved as well. Good job, keep it up.",2021-03-31 19:13:09.692598+00:00
370,ES2007d,184.18,C,"Yeah, if we build rocket ships why can't we build left-handed and right-handed uh remotes.",POSITIVE,3,Being positive,Making a humurous comment that is relevant contributes to the momentum.,2021-03-31 22:55:08.660375+00:00
370,ES2007d,248.22,A,"But um other than that, I mean uh and that's um, you know, that's just something, I think I think it's great, yeah, great idea.",NEGATIVE,1,Causing annoyance,Making a comment that are not productive might stall the flow of the group.,2021-03-31 22:56:43.580149+00:00
370,ES2007d,358.65,A,"And the electronics, we decided on it being just a simple, the easiest",POSITIVE,2,Being agreeable,"This comment is summarizing the group sentiment in a concise manner, which can be motivating.",2021-03-31 22:59:12.295713+00:00
370,ES2007d,571.52,D,"And this is false, this is just like",NEGATIVE,2,Dismissing others,Disputing a comment without a full explanation can have a negative impact on group cohesion.,2021-03-31 23:00:55.520973+00:00
370,ES2007d,824.92,C,"Yeah, during our design I mean there was some s some heated heated discussion, but we we kept we tried to keep it cool and and",POSITIVE,13,Being positive,This positive comment is meant to get the group back on track and stay focused on what's important.,2021-03-31 23:28:17.690411+00:00
891,ES2007d,248.22,A,"But um other than that, I mean uh and that's um, you know, that's just something, I think I think it's great, yeah, great idea.",POSITIVE,3,Being agreeable,Supporting and acknowledging other people's good ideas creates a positive attitute in future conversations. This can also to a development of a good idea.,2021-04-01 08:33:46.957025+00:00
891,ES2007d,221.2,D,"I mean it's only pressing buttons, you don't have to do anything, you know, extraordinary.",NEGATIVE,2,Dismissing others,The speaker is dismissing other's ideas as not important and not worthy enough. This migth discourage the idea's author to not express their ideas again.,2021-04-01 08:35:50.216964+00:00
891,ES2007d,247.01,D,Make 'em more appealing as well.,POSITIVE,1,Being agreeable,Bring in new ideas is encouraged. It has a potential to make the best out of the project and encourage  others to come up with new ideas.,2021-04-01 08:37:25.399080+00:00
891,ES2007d,259.56,A,"I think it's, well, if the R_R_ motto is, we bring fashion to to electronics, I'd say that could be quite fashionable.",POSITIVE,4,Being agreeable,The speaker is supporting other person's idea of making the remote more appealing.,2021-04-01 08:40:04.813273+00:00
891,ES2007d,197.32,D,"but then you can learn to use your right h like I was just thinking if there's left-handers and right-handers in the family, what, they have two remotes?",POSITIVE,1,Being agreeable,The person is coming up with a great opposing idea that creates even more success to the conversation.,2021-04-01 08:42:16.531483+00:00
540,ES2007d,5.15,A,Did you know that?,POSITIVE,2,Being agreeable,This person is using a bit of humor while asking a question that welcomes others to speak in the discussion.,2021-04-01 18:55:38.980022+00:00
540,ES2007d,22.06,C,"Actually that makes sense, because I remember like, peopl I dunno if my Mom ever did it but I remember other people's Moms making like home-made Play-Doh where you just like make the",POSITIVE,4,Being agreeable,This person is offering some interesting feedback to the group regarding a previous question which not only lightens the mood but offers a reasonable perspective for why this item would be edible.,2021-04-01 18:57:02.531184+00:00
540,ES2007d,34.09,D,"Oh yeah it is, yeah.",POSITIVE,1,Being agreeable,This person is responding to a previous comment made by encouraging a positive attitude and confirming that they agree with the perspective which feels welcoming and pleasant in a discussion.,2021-04-01 18:57:42.521977+00:00
540,ES2007d,45.79,A,Everybody everybody ready?,POSITIVE,5,Being respectful,They are taking time to ensure everyone feels ready to begin which is a sign of respect and definitely sets the tone of a discussion by showing that each person's input matters.,2021-04-01 18:58:09.464229+00:00
540,ES2007d,55.09,C,"Yeah, it's pretty exciting.",POSITIVE,3,Being positive,They are offering positive feedback about a design while also showing admiration for it which could increase the group's morale in general.,2021-04-01 18:58:43.012600+00:00
540,ES2007d,54.88,B,We've got a cool prototype.,POSITIVE,1,Being positive,They are giving praise to a design which may cause others to feel positive towards the idea and about their project since most people like compliments.,2021-04-01 18:59:55.038730+00:00
540,ES2007d,87.92,D,That is cool.,POSITIVE,3,Being positive,This person is responding to a previous comment that is explaining how the design would work so they are giving praise which adds a positive element to the discussion.,2021-04-01 19:00:34.506251+00:00
1019,ES2007d,493.49,D,Thank you.,POSITIVE,8,Being respectful,ji think just being respectful makes a good environment at work,2021-04-02 12:04:49.862891+00:00
1019,ES2007d,342.96,A,"Okay, now I think we'll do this I could do you know, I can do this o on my own or I could do it with you, but it's just easy enough to go through it with you, so we're going for the kinetic power.",NEGATIVE,3,Being passive-aggressive,This sentence is hard to understand but it sounds a little dismissive of the others in the room,2021-04-02 12:06:31.380803+00:00
1019,ES2007d,480.1,A,Splendid.,POSITIVE,9,Being positive,"it sounds like they've come to a conclusion and this person is happy, which makes the others happy",2021-04-02 12:08:18.026410+00:00
1019,ES2007d,801.77,A,"You know you've w everyone's come up with their own individual ideas in their own different departments, um and then come together and worked in, you know, integrally, you know, at the right times, psp, you know, especially you two.",POSITIVE,6,Being positive,It sounds like this person is giving the team positive reinforcement,2021-04-02 12:11:19.247965+00:00
1019,ES2007d,786.63,A,"Okay, I I think um I just wanna put in as Project Manager the you know, little bit of praise for everybody here for how they've worked on it, you know, both individually and as a team.",POSITIVE,9,Being positive,The person is being positive in the work and giving praise to the team,2021-04-02 12:12:07.331165+00:00
1014,ES2007d,342.96,A,"Okay, now I think we'll do this I could do you know, I can do this o on my own or I could do it with you, but it's just easy enough to go through it with you, so we're going for the kinetic power.",NEGATIVE,3,Being passive-aggressive,"HTe statet "" I could do on my own"" is not useful and will be viewed negatively by all.",2021-04-02 12:13:01.229299+00:00
1020,ES2007d,335.255,B,<sound: laugh>,NEGATIVE,1,Causing embarrassment,Laughing at someone's suggestion might discourage them from further participating .,2021-04-02 12:15:14.611322+00:00
1020,ES2007d,330.39,B,Chew proof.,NEGATIVE,3,Being sarcastic,It is causing a point of focus that is not a serious suggestion to the project at hand.,2021-04-02 12:17:59.204488+00:00
1014,ES2007d,786.63,A,"Okay, I I think um I just wanna put in as Project Manager the you know, little bit of praise for everybody here for how they've worked on it, you know, both individually and as a team.",POSITIVE,9,Being positive,This is very positive feedback and will help the grou.,2021-04-02 12:18:44.509893+00:00
1020,ES2007d,418.1,C,The buttons are rubber.,POSITIVE,2,Being agreeable,This person agreed and clarified that they were in fact made of rubber which confirmed another 's idea and question.,2021-04-02 12:18:53.744974+00:00
1014,ES2007d,801.77,A,"You know you've w everyone's come up with their own individual ideas in their own different departments, um and then come together and worked in, you know, integrally, you know, at the right times, psp, you know, especially you two.",POSITIVE,6,Being positive,A very positive and respectful comment and will be helpful to all.,2021-04-02 12:19:28.978720+00:00
1020,ES2007d,330.39,B,Chew proof.,NEGATIVE,3,Being sarcastic,This comment is not taking the task seriously. They are suggesting ideas that just do not make sense.,2021-04-02 12:19:51.668128+00:00
1014,ES2007d,824.92,C,"Yeah, during our design I mean there was some s some heated heated discussion, but we we kept we tried to keep it cool and and",POSITIVE,13,Being respectful,Good to recognize there was some discussion but in a positive way!...,2021-04-02 12:20:28.188904+00:00
1020,ES2007d,417.78,D,"Well they're rubber, aren't they?",NEGATIVE,2,Dismissing others,There is a little emotion sensed in the way this response was said tot he other.,2021-04-02 12:20:39.543600+00:00
1014,ES2007d,845.75,C,Now you guys have been a a great team.,POSITIVE,21,Being positive,A very positive coet to all and will be viewed as such by all.,2021-04-02 12:20:58.845825+00:00
9,ES2007d,333.35,C,"That was the main criteria from the last meeting, it had to be chew proof.",POSITIVE,1,Being positive,Going along with the joke. Brings group members closer together.,2021-04-02 13:01:50.565288+00:00
9,ES2007d,413.03,A,"They're not made out of wood or titanium or rubber or anything, they're just simple",NEGATIVE,3,Causing embarrassment,Disagreeing with group member and following up with a very general answer.,2021-04-02 13:03:08.039270+00:00
9,ES2007d,441.51,C,And we're actua actually making a better profit than we expected.,POSITIVE,6,Being positive,Being positive that they are under budget and spending less money than previously thought.,2021-04-02 13:03:42.071769+00:00
9,ES2007d,597.38,A,I would give it a seven.,NEGATIVE,1,Causing frusturation,"Did not understand the way the group was voting. Not the worst thing in the world, but definitely showed that they weren't on the same page.",2021-04-02 13:05:54.538297+00:00
9,ES2007d,712.63,A,I don't think it's gonna get lost easily.,NEGATIVE,1,Causing annoyance,"Has opinion opposite of other group members. Yellow bright colors make things less likely to be lost generally, so this comment is sort of random.",2021-04-02 13:07:43.850241+00:00
772,ES2007d,331.97,D,"Well, they'll buy more of them if you eat them,",POSITIVE,3,Being positive,Showing a sense of humor shows that you are approachable to others.,2021-04-02 13:36:02.872249+00:00
772,ES2007d,342.96,A,"Okay, now I think we'll do this I could do you know, I can do this o on my own or I could do it with you, but it's just easy enough to go through it with you, so we're going for the kinetic power.",NEGATIVE,3,Dismissing others,You do not make it seem important to have the inputs of others which is rude.,2021-04-02 13:37:16.361330+00:00
772,ES2007d,358.65,A,"And the electronics, we decided on it being just a simple, the easiest",POSITIVE,2,being inclusive,Saying we here shows that you think of the others as part of your team,2021-04-02 13:38:00.935585+00:00
772,ES2007d,388.14,A,"And button supplements well they're in diff special colours, aren't they?",POSITIVE,3,Being respectful,Asking a question here means you are looking for input from others which is respectful.,2021-04-02 13:38:46.757050+00:00
772,ES2007d,417.78,D,"Well they're rubber, aren't they?",NEGATIVE,2,Being sarcastic,It seems you are being rude by pointing out this detail to the speaker.,2021-04-02 13:40:21.317099+00:00
556,ES2007d,331.97,D,"Well, they'll buy more of them if you eat them,",POSITIVE,3,Being positive,"The speaker is making a joke, lightening the mood of the meeting.",2021-04-02 15:00:24.506088+00:00
